0		4608.44164	1850.310126
0.0021		5765.281787	2309.972101
0.0052		6156.349487	2779.292503
0.013		6648.584502	2597.307383
0.033		5615.550509	2250.851171
0.082		6652.532606	2733.305618
0.20		6584.50198	2630.313909
0.51		5691.500165	2474.62052
1.3		6954.186017	2687.389663
3.2		7002.841266	2755.400602
8.0		6880.335931	2665.519293
20		7201.36472	3016.42051
50		7810.376896	2525.253381
