# x_val	y_val	p(x,y)
0.000000e+00	8.743035e+02	4.944101e-06
0.000000e+00	8.766043e+02	4.971586e-06
0.000000e+00	8.789051e+02	4.999196e-06
0.000000e+00	8.812059e+02	5.026930e-06
0.000000e+00	8.835067e+02	5.054789e-06
0.000000e+00	8.858075e+02	5.082774e-06
0.000000e+00	8.881083e+02	5.110884e-06
0.000000e+00	8.904091e+02	5.139121e-06
0.000000e+00	8.927099e+02	5.167484e-06
0.000000e+00	8.950107e+02	5.195973e-06
0.000000e+00	8.973115e+02	5.224590e-06
0.000000e+00	8.996123e+02	5.253335e-06
0.000000e+00	9.019131e+02	5.282207e-06
0.000000e+00	9.042139e+02	5.311208e-06
0.000000e+00	9.065147e+02	5.340338e-06
0.000000e+00	9.088155e+02	5.369596e-06
0.000000e+00	9.111163e+02	5.398985e-06
0.000000e+00	9.134171e+02	5.428502e-06
0.000000e+00	9.157179e+02	5.458151e-06
0.000000e+00	9.180187e+02	5.487929e-06
0.000000e+00	9.203195e+02	5.517839e-06
0.000000e+00	9.226203e+02	5.547880e-06
0.000000e+00	9.249211e+02	5.578052e-06
0.000000e+00	9.272219e+02	5.608357e-06
0.000000e+00	9.295227e+02	5.638794e-06
0.000000e+00	9.318235e+02	5.669364e-06
0.000000e+00	9.341243e+02	5.700067e-06
0.000000e+00	9.364251e+02	5.730903e-06
0.000000e+00	9.387259e+02	5.761874e-06
0.000000e+00	9.410267e+02	5.792978e-06
0.000000e+00	9.433275e+02	5.824217e-06
0.000000e+00	9.456283e+02	5.855592e-06
0.000000e+00	9.479291e+02	5.887101e-06
0.000000e+00	9.502299e+02	5.918747e-06
0.000000e+00	9.525307e+02	5.950528e-06
0.000000e+00	9.548315e+02	5.982446e-06
0.000000e+00	9.571323e+02	6.014501e-06
0.000000e+00	9.594331e+02	6.046693e-06
0.000000e+00	9.617339e+02	6.079022e-06
0.000000e+00	9.640347e+02	6.111490e-06
0.000000e+00	9.663355e+02	6.144096e-06
0.000000e+00	9.686363e+02	6.176840e-06
0.000000e+00	9.709371e+02	6.209724e-06
0.000000e+00	9.732379e+02	6.242746e-06
0.000000e+00	9.755387e+02	6.275909e-06
0.000000e+00	9.778395e+02	6.309212e-06
0.000000e+00	9.801403e+02	6.342655e-06
0.000000e+00	9.824411e+02	6.376239e-06
0.000000e+00	9.847419e+02	6.409964e-06
0.000000e+00	9.870427e+02	6.443831e-06
0.000000e+00	9.893435e+02	6.477839e-06
0.000000e+00	9.916443e+02	6.511990e-06
0.000000e+00	9.939451e+02	6.546284e-06
0.000000e+00	9.962459e+02	6.580720e-06
0.000000e+00	9.985467e+02	6.615300e-06
0.000000e+00	1.000847e+03	6.650024e-06
0.000000e+00	1.003148e+03	6.684892e-06
0.000000e+00	1.005449e+03	6.719904e-06
0.000000e+00	1.007750e+03	6.755061e-06
0.000000e+00	1.010051e+03	6.790363e-06
0.000000e+00	1.012351e+03	6.825810e-06
0.000000e+00	1.014652e+03	6.861403e-06
0.000000e+00	1.016953e+03	6.897143e-06
0.000000e+00	1.019254e+03	6.933029e-06
0.000000e+00	1.021555e+03	6.969062e-06
0.000000e+00	1.023855e+03	7.005242e-06
0.000000e+00	1.026156e+03	7.041570e-06
0.000000e+00	1.028457e+03	7.078045e-06
0.000000e+00	1.030758e+03	7.114669e-06
0.000000e+00	1.033059e+03	7.151442e-06
0.000000e+00	1.035359e+03	7.188364e-06
0.000000e+00	1.037660e+03	7.225434e-06
