# # p(y | x = 2.000000e-01)
# # y_val	p(y|x)
0.000000e+00	4.102476e-05
6.169403e+00	4.126624e-05
1.233881e+01	4.150890e-05
1.850821e+01	4.175277e-05
2.467761e+01	4.199783e-05
3.084702e+01	4.224410e-05
3.701642e+01	4.249158e-05
4.318582e+01	4.274028e-05
4.935523e+01	4.299019e-05
5.552463e+01	4.324133e-05
6.169403e+01	4.349370e-05
6.786344e+01	4.374730e-05
7.403284e+01	4.400213e-05
8.020224e+01	4.425821e-05
8.637165e+01	4.451553e-05
9.254105e+01	4.477410e-05
9.871045e+01	4.503393e-05
1.048799e+02	4.529501e-05
1.110493e+02	4.555736e-05
1.172187e+02	4.582097e-05
1.233881e+02	4.608586e-05
1.295575e+02	4.635202e-05
1.357269e+02	4.661946e-05
1.418963e+02	4.688819e-05
1.480657e+02	4.715821e-05
1.542351e+02	4.742952e-05
1.604045e+02	4.770213e-05
1.665739e+02	4.797605e-05
1.727433e+02	4.825127e-05
1.789127e+02	4.852780e-05
1.850821e+02	4.880565e-05
1.912515e+02	4.908482e-05
1.974209e+02	4.936531e-05
2.035903e+02	4.964714e-05
2.097597e+02	4.993030e-05
2.159291e+02	5.021479e-05
2.220985e+02	5.050064e-05
2.282679e+02	5.078782e-05
2.344373e+02	5.107637e-05
2.406067e+02	5.136626e-05
2.467761e+02	5.165752e-05
2.529455e+02	5.195015e-05
2.591149e+02	5.224414e-05
2.652843e+02	5.253951e-05
2.714537e+02	5.283626e-05
2.776232e+02	5.313439e-05
2.837926e+02	5.343391e-05
2.899620e+02	5.373483e-05
2.961314e+02	5.403714e-05
3.023008e+02	5.434085e-05
3.084702e+02	5.464597e-05
3.146396e+02	5.495250e-05
3.208090e+02	5.526044e-05
3.269784e+02	5.556981e-05
3.331478e+02	5.588060e-05
3.393172e+02	5.619282e-05
3.454866e+02	5.650647e-05
3.516560e+02	5.682156e-05
3.578254e+02	5.713809e-05
3.639948e+02	5.745608e-05
3.701642e+02	5.777551e-05
3.763336e+02	5.809640e-05
3.825030e+02	5.841875e-05
3.886724e+02	5.874256e-05
3.948418e+02	5.906785e-05
4.010112e+02	5.939460e-05
4.071806e+02	5.972284e-05
4.133500e+02	6.005256e-05
4.195194e+02	6.038377e-05
4.256888e+02	6.071648e-05
4.318582e+02	6.105068e-05
4.380276e+02	6.138638e-05
4.441970e+02	6.172359e-05
4.503664e+02	6.206231e-05
4.565359e+02	6.240254e-05
4.627053e+02	6.274430e-05
4.688747e+02	6.308758e-05
4.750441e+02	6.343238e-05
4.812135e+02	6.377873e-05
4.873829e+02	6.412661e-05
4.935523e+02	6.447603e-05
4.997217e+02	6.482700e-05
5.058911e+02	6.517952e-05
5.120605e+02	6.553360e-05
5.182299e+02	6.588924e-05
5.243993e+02	6.624645e-05
5.305687e+02	6.660522e-05
5.367381e+02	6.696557e-05
5.429075e+02	6.732750e-05
5.490769e+02	6.769102e-05
5.552463e+02	6.805612e-05
5.614157e+02	6.842281e-05
5.675851e+02	6.879110e-05
5.737545e+02	6.916100e-05
5.799239e+02	6.953250e-05
5.860933e+02	6.990561e-05
5.922627e+02	7.028033e-05
5.984321e+02	7.065668e-05
6.046015e+02	7.103465e-05
6.107709e+02	7.141425e-05
6.169403e+02	7.179548e-05
6.231097e+02	7.217835e-05
6.292791e+02	7.256287e-05
6.354485e+02	7.294903e-05
6.416180e+02	7.333684e-05
6.477874e+02	7.372631e-05
6.539568e+02	7.411744e-05
6.601262e+02	7.451023e-05
6.662956e+02	7.490470e-05
6.724650e+02	7.530084e-05
6.786344e+02	7.569865e-05
6.848038e+02	7.609815e-05
6.909732e+02	7.649934e-05
6.971426e+02	7.690222e-05
7.033120e+02	7.730679e-05
7.094814e+02	7.771307e-05
7.156508e+02	7.812105e-05
7.218202e+02	7.853075e-05
7.279896e+02	7.894215e-05
7.341590e+02	7.935528e-05
7.403284e+02	7.977012e-05
7.464978e+02	8.018670e-05
7.526672e+02	8.060501e-05
7.588366e+02	8.102505e-05
7.650060e+02	8.144683e-05
7.711754e+02	8.187036e-05
7.773448e+02	8.229564e-05
7.835142e+02	8.272268e-05
7.896836e+02	8.315147e-05
7.958530e+02	8.358202e-05
8.020224e+02	8.401435e-05
8.081918e+02	8.444844e-05
8.143612e+02	8.488431e-05
8.205306e+02	8.532196e-05
8.267001e+02	8.576139e-05
8.328695e+02	8.620262e-05
8.390389e+02	8.664563e-05
8.452083e+02	8.709045e-05
8.513777e+02	8.753707e-05
8.575471e+02	8.798549e-05
8.637165e+02	8.843572e-05
8.698859e+02	8.888777e-05
8.760553e+02	8.934164e-05
8.822247e+02	8.979733e-05
