# # p(y | x = 3.200000e+00)
# # y_val	p(y|x)
0.000000e+00	1.569243e-06
3.644598e+00	1.580882e-06
7.289197e+00	1.592600e-06
1.093380e+01	1.604399e-06
1.457839e+01	1.616278e-06
1.822299e+01	1.628237e-06
2.186759e+01	1.640278e-06
2.551219e+01	1.652401e-06
2.915679e+01	1.664606e-06
3.280139e+01	1.676894e-06
3.644598e+01	1.689265e-06
4.009058e+01	1.701721e-06
4.373518e+01	1.714260e-06
4.737978e+01	1.726885e-06
5.102438e+01	1.739594e-06
5.466898e+01	1.752390e-06
5.831357e+01	1.765272e-06
6.195817e+01	1.778241e-06
6.560277e+01	1.791298e-06
6.924737e+01	1.804443e-06
7.289197e+01	1.817676e-06
7.653657e+01	1.830998e-06
8.018116e+01	1.844410e-06
8.382576e+01	1.857912e-06
8.747036e+01	1.871505e-06
9.111496e+01	1.885189e-06
9.475956e+01	1.898964e-06
9.840416e+01	1.912832e-06
1.020488e+02	1.926793e-06
1.056934e+02	1.940848e-06
1.093380e+02	1.954996e-06
1.129825e+02	1.969239e-06
1.166271e+02	1.983577e-06
1.202717e+02	1.998011e-06
1.239163e+02	2.012541e-06
1.275609e+02	2.027168e-06
1.312055e+02	2.041892e-06
1.348501e+02	2.056715e-06
1.384947e+02	2.071636e-06
1.421393e+02	2.086656e-06
1.457839e+02	2.101775e-06
1.494285e+02	2.116995e-06
1.530731e+02	2.132317e-06
1.567177e+02	2.147739e-06
1.603623e+02	2.163264e-06
1.640069e+02	2.178891e-06
1.676515e+02	2.194622e-06
1.712961e+02	2.210457e-06
1.749407e+02	2.226396e-06
1.785853e+02	2.242441e-06
1.822299e+02	2.258591e-06
1.858745e+02	2.274847e-06
1.895191e+02	2.291211e-06
1.931637e+02	2.307682e-06
1.968083e+02	2.324262e-06
2.004529e+02	2.340951e-06
2.040975e+02	2.357749e-06
2.077421e+02	2.374657e-06
2.113867e+02	2.391676e-06
2.150313e+02	2.408807e-06
2.186759e+02	2.426050e-06
2.223205e+02	2.443405e-06
2.259651e+02	2.460874e-06
2.296097e+02	2.478457e-06
2.332543e+02	2.496155e-06
2.368989e+02	2.513969e-06
2.405435e+02	2.531898e-06
2.441881e+02	2.549944e-06
2.478327e+02	2.568108e-06
2.514773e+02	2.586390e-06
2.551219e+02	2.604790e-06
2.587665e+02	2.623310e-06
2.624111e+02	2.641950e-06
2.660557e+02	2.660711e-06
2.697003e+02	2.679594e-06
2.733449e+02	2.698599e-06
2.769895e+02	2.717727e-06
2.806341e+02	2.736978e-06
2.842787e+02	2.756354e-06
2.879233e+02	2.775855e-06
2.915679e+02	2.795482e-06
2.952125e+02	2.815235e-06
2.988571e+02	2.835116e-06
3.025017e+02	2.855124e-06
3.061463e+02	2.875261e-06
3.097909e+02	2.895528e-06
3.134355e+02	2.915924e-06
3.170801e+02	2.936452e-06
3.207247e+02	2.957111e-06
3.243693e+02	2.977903e-06
3.280139e+02	2.998828e-06
3.316585e+02	3.019886e-06
3.353030e+02	3.041079e-06
3.389476e+02	3.062408e-06
3.425922e+02	3.083873e-06
3.462368e+02	3.105475e-06
3.498814e+02	3.127214e-06
3.535260e+02	3.149092e-06
3.571706e+02	3.171109e-06
3.608152e+02	3.193266e-06
3.644598e+02	3.215564e-06
3.681044e+02	3.238004e-06
3.717490e+02	3.260586e-06
3.753936e+02	3.283311e-06
3.790382e+02	3.306180e-06
3.826828e+02	3.329194e-06
3.863274e+02	3.352354e-06
3.899720e+02	3.375660e-06
3.936166e+02	3.399113e-06
3.972612e+02	3.422714e-06
4.009058e+02	3.446465e-06
4.045504e+02	3.470364e-06
4.081950e+02	3.494415e-06
4.118396e+02	3.518616e-06
4.154842e+02	3.542970e-06
4.191288e+02	3.567477e-06
4.227734e+02	3.592138e-06
4.264180e+02	3.616953e-06
4.300626e+02	3.641925e-06
4.337072e+02	3.667052e-06
4.373518e+02	3.692337e-06
4.409964e+02	3.717780e-06
4.446410e+02	3.743382e-06
4.482856e+02	3.769144e-06
4.519302e+02	3.795066e-06
4.555748e+02	3.821151e-06
4.592194e+02	3.847397e-06
4.628640e+02	3.873808e-06
4.665086e+02	3.900382e-06
4.701532e+02	3.927122e-06
4.737978e+02	3.954028e-06
4.774424e+02	3.981101e-06
4.810870e+02	4.008341e-06
4.847316e+02	4.035751e-06
4.883762e+02	4.063330e-06
4.920208e+02	4.091080e-06
4.956654e+02	4.119002e-06
4.993100e+02	4.147096e-06
5.029546e+02	4.175363e-06
5.065992e+02	4.203805e-06
5.102438e+02	4.232422e-06
5.138884e+02	4.261216e-06
5.175330e+02	4.290186e-06
5.211776e+02	4.319335e-06
5.248222e+02	4.348663e-06
5.284668e+02	4.378171e-06
5.321114e+02	4.407860e-06
5.357560e+02	4.437731e-06
5.394006e+02	4.467785e-06
5.430452e+02	4.498023e-06
5.466898e+02	4.528446e-06
5.503344e+02	4.559054e-06
5.539790e+02	4.589850e-06
5.576235e+02	4.620834e-06
5.612681e+02	4.652006e-06
5.649127e+02	4.683369e-06
5.685573e+02	4.714922e-06
5.722019e+02	4.746667e-06
5.758465e+02	4.778605e-06
5.794911e+02	4.810737e-06
5.831357e+02	4.843064e-06
5.867803e+02	4.875587e-06
5.904249e+02	4.908307e-06
5.940695e+02	4.941225e-06
5.977141e+02	4.974343e-06
6.013587e+02	5.007660e-06
6.050033e+02	5.041179e-06
6.086479e+02	5.074900e-06
6.122925e+02	5.108824e-06
6.159371e+02	5.142952e-06
6.195817e+02	5.177286e-06
6.232263e+02	5.211827e-06
6.268709e+02	5.246575e-06
6.305155e+02	5.281532e-06
6.341601e+02	5.316698e-06
6.378047e+02	5.352076e-06
6.414493e+02	5.387665e-06
6.450939e+02	5.423467e-06
6.487385e+02	5.459484e-06
6.523831e+02	5.495716e-06
6.560277e+02	5.532164e-06
6.596723e+02	5.568829e-06
6.633169e+02	5.605714e-06
6.669615e+02	5.642818e-06
6.706061e+02	5.680142e-06
6.742507e+02	5.717689e-06
6.778953e+02	5.755459e-06
6.815399e+02	5.793453e-06
6.851845e+02	5.831673e-06
6.888291e+02	5.870119e-06
6.924737e+02	5.908793e-06
6.961183e+02	5.947696e-06
6.997629e+02	5.986829e-06
7.034075e+02	6.026193e-06
7.070521e+02	6.065789e-06
7.106967e+02	6.105619e-06
7.143413e+02	6.145684e-06
7.179859e+02	6.185985e-06
7.216305e+02	6.226523e-06
7.252751e+02	6.267300e-06
7.289197e+02	6.308315e-06
7.325643e+02	6.349572e-06
7.362089e+02	6.391071e-06
7.398535e+02	6.432813e-06
7.434981e+02	6.474799e-06
7.471427e+02	6.517031e-06
7.507873e+02	6.559510e-06
7.544319e+02	6.602237e-06
7.580765e+02	6.645214e-06
7.617211e+02	6.688441e-06
7.653657e+02	6.731920e-06
7.690103e+02	6.775652e-06
7.726549e+02	6.819638e-06
7.762995e+02	6.863880e-06
7.799440e+02	6.908379e-06
7.835886e+02	6.953137e-06
7.872332e+02	6.998154e-06
7.908778e+02	7.043431e-06
7.945224e+02	7.088971e-06
7.981670e+02	7.134774e-06
8.018116e+02	7.180842e-06
8.054562e+02	7.227175e-06
8.091008e+02	7.273776e-06
8.127454e+02	7.320646e-06
8.163900e+02	7.367785e-06
8.200346e+02	7.415196e-06
8.236792e+02	7.462879e-06
8.273238e+02	7.510837e-06
8.309684e+02	7.559069e-06
8.346130e+02	7.607578e-06
8.382576e+02	7.656365e-06
8.419022e+02	7.705432e-06
8.455468e+02	7.754779e-06
8.491914e+02	7.804408e-06
8.528360e+02	7.854321e-06
8.564806e+02	7.904518e-06
8.601252e+02	7.955001e-06
8.637698e+02	8.005772e-06
8.674144e+02	8.056833e-06
8.710590e+02	8.108183e-06
8.747036e+02	8.159825e-06
8.783482e+02	8.211760e-06
8.819928e+02	8.263990e-06
8.856374e+02	8.316516e-06
8.892820e+02	8.369339e-06
8.929266e+02	8.422461e-06
8.965712e+02	8.475884e-06
9.002158e+02	8.529608e-06
9.038604e+02	8.583635e-06
9.075050e+02	8.637967e-06
9.111496e+02	8.692605e-06
9.147942e+02	8.747550e-06
9.184388e+02	8.802805e-06
9.220834e+02	8.858369e-06
9.257280e+02	8.914246e-06
9.293726e+02	8.970436e-06
9.330172e+02	9.026941e-06
9.366618e+02	9.083763e-06
9.403064e+02	9.140902e-06
9.439510e+02	9.198361e-06
9.475956e+02	9.256140e-06
9.512402e+02	9.314242e-06
9.548848e+02	9.372668e-06
9.585294e+02	9.431419e-06
9.621740e+02	9.490497e-06
9.658186e+02	9.549904e-06
9.694632e+02	9.609640e-06
9.731078e+02	9.669709e-06
9.767524e+02	9.730110e-06
9.803970e+02	9.790846e-06
9.840416e+02	9.851918e-06
9.876862e+02	9.913328e-06
9.913308e+02	9.975077e-06
9.949754e+02	1.003717e-05
9.986200e+02	1.009960e-05
1.002265e+03	1.016238e-05
1.005909e+03	1.022550e-05
1.009554e+03	1.028897e-05
1.013198e+03	1.035279e-05
1.016843e+03	1.041696e-05
1.020488e+03	1.048148e-05
1.024132e+03	1.054635e-05
1.027777e+03	1.061158e-05
1.031421e+03	1.067717e-05
1.035066e+03	1.074312e-05
1.038711e+03	1.080942e-05
1.042355e+03	1.087609e-05
1.046000e+03	1.094312e-05
1.049644e+03	1.101052e-05
1.053289e+03	1.107828e-05
1.056934e+03	1.114641e-05
1.060578e+03	1.121492e-05
1.064223e+03	1.128379e-05
1.067867e+03	1.135304e-05
1.071512e+03	1.142266e-05
1.075157e+03	1.149266e-05
1.078801e+03	1.156304e-05
1.082446e+03	1.163380e-05
1.086090e+03	1.170494e-05
1.089735e+03	1.177646e-05
1.093380e+03	1.184837e-05
1.097024e+03	1.192067e-05
1.100669e+03	1.199336e-05
1.104313e+03	1.206643e-05
1.107958e+03	1.213990e-05
