# # p(y | x = 8.000000e+00)
# # y_val	p(y|x)
0.000000e+00	3.316677e-05
6.169403e+00	3.336542e-05
1.233881e+01	3.356508e-05
1.850821e+01	3.376576e-05
2.467761e+01	3.396746e-05
3.084702e+01	3.417017e-05
3.701642e+01	3.437392e-05
4.318582e+01	3.457869e-05
4.935523e+01	3.478449e-05
5.552463e+01	3.499133e-05
6.169403e+01	3.519922e-05
6.786344e+01	3.540815e-05
7.403284e+01	3.561813e-05
8.020224e+01	3.582916e-05
8.637165e+01	3.604125e-05
9.254105e+01	3.625440e-05
9.871045e+01	3.646861e-05
1.048799e+02	3.668390e-05
1.110493e+02	3.690026e-05
1.172187e+02	3.711769e-05
1.233881e+02	3.733621e-05
1.295575e+02	3.755581e-05
1.357269e+02	3.777650e-05
1.418963e+02	3.799829e-05
1.480657e+02	3.822117e-05
1.542351e+02	3.844515e-05
1.604045e+02	3.867024e-05
1.665739e+02	3.889644e-05
1.727433e+02	3.912375e-05
1.789127e+02	3.935218e-05
1.850821e+02	3.958173e-05
1.912515e+02	3.981241e-05
1.974209e+02	4.004421e-05
2.035903e+02	4.027715e-05
2.097597e+02	4.051123e-05
2.159291e+02	4.074645e-05
2.220985e+02	4.098282e-05
2.282679e+02	4.122034e-05
2.344373e+02	4.145901e-05
2.406067e+02	4.169884e-05
2.467761e+02	4.193983e-05
2.529455e+02	4.218199e-05
2.591149e+02	4.242532e-05
2.652843e+02	4.266983e-05
2.714537e+02	4.291551e-05
2.776232e+02	4.316238e-05
2.837926e+02	4.341044e-05
2.899620e+02	4.365968e-05
2.961314e+02	4.391013e-05
3.023008e+02	4.416177e-05
3.084702e+02	4.441462e-05
3.146396e+02	4.466867e-05
3.208090e+02	4.492394e-05
3.269784e+02	4.518043e-05
3.331478e+02	4.543813e-05
3.393172e+02	4.569706e-05
3.454866e+02	4.595723e-05
3.516560e+02	4.621862e-05
3.578254e+02	4.648125e-05
3.639948e+02	4.674513e-05
3.701642e+02	4.701025e-05
3.763336e+02	4.727662e-05
3.825030e+02	4.754424e-05
3.886724e+02	4.781313e-05
3.948418e+02	4.808327e-05
4.010112e+02	4.835469e-05
4.071806e+02	4.862737e-05
4.133500e+02	4.890133e-05
4.195194e+02	4.917658e-05
4.256888e+02	4.945310e-05
4.318582e+02	4.973092e-05
4.380276e+02	5.001002e-05
4.441970e+02	5.029043e-05
4.503664e+02	5.057213e-05
4.565359e+02	5.085515e-05
4.627053e+02	5.113947e-05
4.688747e+02	5.142510e-05
4.750441e+02	5.171206e-05
4.812135e+02	5.200033e-05
4.873829e+02	5.228993e-05
4.935523e+02	5.258087e-05
4.997217e+02	5.287314e-05
5.058911e+02	5.316675e-05
5.120605e+02	5.346170e-05
5.182299e+02	5.375800e-05
5.243993e+02	5.405566e-05
5.305687e+02	5.435467e-05
5.367381e+02	5.465504e-05
5.429075e+02	5.495678e-05
5.490769e+02	5.525989e-05
5.552463e+02	5.556437e-05
5.614157e+02	5.587023e-05
5.675851e+02	5.617747e-05
5.737545e+02	5.648610e-05
5.799239e+02	5.679613e-05
5.860933e+02	5.710754e-05
5.922627e+02	5.742036e-05
5.984321e+02	5.773458e-05
6.046015e+02	5.805021e-05
6.107709e+02	5.836725e-05
6.169403e+02	5.868571e-05
6.231097e+02	5.900559e-05
6.292791e+02	5.932690e-05
6.354485e+02	5.964964e-05
6.416180e+02	5.997381e-05
6.477874e+02	6.029942e-05
6.539568e+02	6.062647e-05
6.601262e+02	6.095497e-05
6.662956e+02	6.128493e-05
6.724650e+02	6.161633e-05
6.786344e+02	6.194920e-05
6.848038e+02	6.228354e-05
6.909732e+02	6.261934e-05
6.971426e+02	6.295661e-05
7.033120e+02	6.329537e-05
7.094814e+02	6.363560e-05
7.156508e+02	6.397732e-05
7.218202e+02	6.432053e-05
7.279896e+02	6.466524e-05
7.341590e+02	6.501144e-05
7.403284e+02	6.535915e-05
7.464978e+02	6.570837e-05
7.526672e+02	6.605909e-05
7.588366e+02	6.641134e-05
7.650060e+02	6.676510e-05
7.711754e+02	6.712039e-05
7.773448e+02	6.747721e-05
7.835142e+02	6.783557e-05
7.896836e+02	6.819546e-05
7.958530e+02	6.855689e-05
8.020224e+02	6.891987e-05
8.081918e+02	6.928440e-05
8.143612e+02	6.965048e-05
8.205306e+02	7.001812e-05
8.267001e+02	7.038733e-05
8.328695e+02	7.075811e-05
8.390389e+02	7.113045e-05
8.452083e+02	7.150438e-05
8.513777e+02	7.187988e-05
8.575471e+02	7.225697e-05
8.637165e+02	7.263565e-05
8.698859e+02	7.301592e-05
8.760553e+02	7.339779e-05
8.822247e+02	7.378126e-05
8.883941e+02	7.416634e-05
8.945635e+02	7.455302e-05
9.007329e+02	7.494132e-05
9.069023e+02	7.533125e-05
9.130717e+02	7.572279e-05
9.192411e+02	7.611596e-05
9.254105e+02	7.651076e-05
9.315799e+02	7.690720e-05
9.377493e+02	7.730528e-05
9.439187e+02	7.770500e-05
9.500881e+02	7.810638e-05
9.562575e+02	7.850940e-05
9.624269e+02	7.891408e-05
9.685963e+02	7.932042e-05
9.747657e+02	7.972843e-05
9.809351e+02	8.013811e-05
9.871045e+02	8.054946e-05
9.932739e+02	8.096248e-05
9.994433e+02	8.137719e-05
1.005613e+03	8.179359e-05
1.011782e+03	8.221168e-05
1.017952e+03	8.263146e-05
1.024121e+03	8.305293e-05
1.030290e+03	8.347612e-05
1.036460e+03	8.390100e-05
1.042629e+03	8.432760e-05
1.048799e+03	8.475592e-05
1.054968e+03	8.518595e-05
1.061137e+03	8.561771e-05
1.067307e+03	8.605119e-05
1.073476e+03	8.648641e-05
1.079646e+03	8.692336e-05
1.085815e+03	8.736205e-05
1.091984e+03	8.780248e-05
1.098154e+03	8.824467e-05
1.104323e+03	8.868860e-05
1.110493e+03	8.913429e-05
