# x_val	y_val	p(x,y)
0.000000e+00	1.680731e+02	3.606269e-06
0.000000e+00	1.709709e+02	3.630035e-06
0.000000e+00	1.738687e+02	3.653935e-06
0.000000e+00	1.767666e+02	3.677968e-06
0.000000e+00	1.796644e+02	3.702136e-06
0.000000e+00	1.825622e+02	3.726438e-06
0.000000e+00	1.854600e+02	3.750876e-06
0.000000e+00	1.883578e+02	3.775449e-06
0.000000e+00	1.912556e+02	3.800159e-06
0.000000e+00	1.941534e+02	3.825005e-06
0.000000e+00	1.970512e+02	3.849990e-06
0.000000e+00	1.999490e+02	3.875112e-06
0.000000e+00	2.028469e+02	3.900373e-06
0.000000e+00	2.057447e+02	3.925774e-06
0.000000e+00	2.086425e+02	3.951314e-06
0.000000e+00	2.115403e+02	3.976995e-06
0.000000e+00	2.144381e+02	4.002817e-06
0.000000e+00	2.173359e+02	4.028780e-06
0.000000e+00	2.202337e+02	4.054886e-06
0.000000e+00	2.231315e+02	4.081134e-06
0.000000e+00	2.260294e+02	4.107526e-06
0.000000e+00	2.289272e+02	4.134062e-06
0.000000e+00	2.318250e+02	4.160742e-06
0.000000e+00	2.347228e+02	4.187567e-06
0.000000e+00	2.376206e+02	4.214538e-06
0.000000e+00	2.405184e+02	4.241656e-06
0.000000e+00	2.434162e+02	4.268920e-06
0.000000e+00	2.463140e+02	4.296332e-06
0.000000e+00	2.492119e+02	4.323892e-06
0.000000e+00	2.521097e+02	4.351600e-06
0.000000e+00	2.550075e+02	4.379458e-06
0.000000e+00	2.579053e+02	4.407465e-06
0.000000e+00	2.608031e+02	4.435623e-06
0.000000e+00	2.637009e+02	4.463932e-06
0.000000e+00	2.665987e+02	4.492393e-06
0.000000e+00	2.694965e+02	4.521006e-06
0.000000e+00	2.723944e+02	4.549772e-06
0.000000e+00	2.752922e+02	4.578691e-06
0.000000e+00	2.781900e+02	4.607764e-06
0.000000e+00	2.810878e+02	4.636992e-06
0.000000e+00	2.839856e+02	4.666375e-06
0.000000e+00	2.868834e+02	4.695914e-06
0.000000e+00	2.897812e+02	4.725609e-06
0.000000e+00	2.926790e+02	4.755461e-06
0.000000e+00	2.955769e+02	4.785472e-06
0.000000e+00	2.984747e+02	4.815640e-06
0.000000e+00	3.013725e+02	4.845967e-06
0.000000e+00	3.042703e+02	4.876454e-06
0.000000e+00	3.071681e+02	4.907100e-06
0.000000e+00	3.100659e+02	4.937908e-06
0.000000e+00	3.129637e+02	4.968876e-06
0.000000e+00	3.158615e+02	5.000007e-06
0.000000e+00	3.187594e+02	5.031300e-06
0.000000e+00	3.216572e+02	5.062756e-06
0.000000e+00	3.245550e+02	5.094376e-06
0.000000e+00	3.274528e+02	5.126160e-06
0.000000e+00	3.303506e+02	5.158110e-06
0.000000e+00	3.332484e+02	5.190224e-06
0.000000e+00	3.361462e+02	5.222505e-06
0.000000e+00	3.390440e+02	5.254953e-06
0.000000e+00	3.419419e+02	5.287569e-06
0.000000e+00	3.448397e+02	5.320352e-06
0.000000e+00	3.477375e+02	5.353304e-06
0.000000e+00	3.506353e+02	5.386425e-06
0.000000e+00	3.535331e+02	5.419716e-06
0.000000e+00	3.564309e+02	5.453178e-06
0.000000e+00	3.593287e+02	5.486810e-06
0.000000e+00	3.622265e+02	5.520615e-06
0.000000e+00	3.651244e+02	5.554592e-06
0.000000e+00	3.680222e+02	5.588742e-06
0.000000e+00	3.709200e+02	5.623065e-06
0.000000e+00	3.738178e+02	5.657563e-06
0.000000e+00	3.767156e+02	5.692235e-06
0.000000e+00	3.796134e+02	5.727083e-06
0.000000e+00	3.825112e+02	5.762107e-06
0.000000e+00	3.854090e+02	5.797308e-06
0.000000e+00	3.883069e+02	5.832686e-06
0.000000e+00	3.912047e+02	5.868242e-06
0.000000e+00	3.941025e+02	5.903977e-06
0.000000e+00	3.970003e+02	5.939891e-06
0.000000e+00	3.998981e+02	5.975985e-06
0.000000e+00	4.027959e+02	6.012259e-06
0.000000e+00	4.056937e+02	6.048714e-06
0.000000e+00	4.085915e+02	6.085351e-06
0.000000e+00	4.114893e+02	6.122171e-06
0.000000e+00	4.143872e+02	6.159173e-06
0.000000e+00	4.172850e+02	6.196359e-06
0.000000e+00	4.201828e+02	6.233729e-06
0.000000e+00	4.230806e+02	6.271284e-06
0.000000e+00	4.259784e+02	6.309024e-06
0.000000e+00	4.288762e+02	6.346951e-06
0.000000e+00	4.317740e+02	6.385064e-06
0.000000e+00	4.346718e+02	6.423364e-06
0.000000e+00	4.375697e+02	6.461853e-06
0.000000e+00	4.404675e+02	6.500530e-06
0.000000e+00	4.433653e+02	6.539396e-06
0.000000e+00	4.462631e+02	6.578453e-06
0.000000e+00	4.491609e+02	6.617699e-06
0.000000e+00	4.520587e+02	6.657137e-06
0.000000e+00	4.549565e+02	6.696767e-06
0.000000e+00	4.578543e+02	6.736589e-06
0.000000e+00	4.607522e+02	6.776603e-06
0.000000e+00	4.636500e+02	6.816812e-06
0.000000e+00	4.665478e+02	6.857215e-06
0.000000e+00	4.694456e+02	6.897812e-06
0.000000e+00	4.723434e+02	6.938606e-06
0.000000e+00	4.752412e+02	6.979595e-06
0.000000e+00	4.781390e+02	7.020781e-06
0.000000e+00	4.810368e+02	7.062164e-06
0.000000e+00	4.839347e+02	7.103746e-06
0.000000e+00	4.868325e+02	7.145526e-06
