# # p(y | x = 1.300000e-02)
# # y_val	p(y|x)
0.000000e+00	1.521929e-07
2.300799e+00	1.542345e-07
4.601598e+00	1.563019e-07
6.902396e+00	1.583955e-07
9.203195e+00	1.605155e-07
1.150399e+01	1.626623e-07
1.380479e+01	1.648362e-07
1.610559e+01	1.670375e-07
1.840639e+01	1.692665e-07
2.070719e+01	1.715236e-07
2.300799e+01	1.738091e-07
2.530879e+01	1.761233e-07
2.760959e+01	1.784665e-07
2.991038e+01	1.808391e-07
3.221118e+01	1.832415e-07
3.451198e+01	1.856740e-07
3.681278e+01	1.881368e-07
3.911358e+01	1.906305e-07
4.141438e+01	1.931553e-07
4.371518e+01	1.957117e-07
4.601598e+01	1.982999e-07
4.831677e+01	2.009204e-07
5.061757e+01	2.035734e-07
5.291837e+01	2.062595e-07
5.521917e+01	2.089790e-07
5.751997e+01	2.117322e-07
5.982077e+01	2.145196e-07
6.212157e+01	2.173416e-07
6.442237e+01	2.201985e-07
6.672316e+01	2.230907e-07
6.902396e+01	2.260188e-07
7.132476e+01	2.289829e-07
7.362556e+01	2.319837e-07
7.592636e+01	2.350215e-07
7.822716e+01	2.380967e-07
8.052796e+01	2.412098e-07
8.282876e+01	2.443612e-07
8.512955e+01	2.475513e-07
8.743035e+01	2.507806e-07
8.973115e+01	2.540495e-07
9.203195e+01	2.573585e-07
9.433275e+01	2.607080e-07
9.663355e+01	2.640985e-07
9.893435e+01	2.675304e-07
1.012351e+02	2.710043e-07
1.035359e+02	2.745206e-07
1.058367e+02	2.780798e-07
1.081375e+02	2.816823e-07
1.104383e+02	2.853287e-07
1.127391e+02	2.890195e-07
1.150399e+02	2.927551e-07
1.173407e+02	2.965361e-07
1.196415e+02	3.003629e-07
1.219423e+02	3.042362e-07
1.242431e+02	3.081563e-07
1.265439e+02	3.121239e-07
1.288447e+02	3.161394e-07
1.311455e+02	3.202035e-07
1.334463e+02	3.243166e-07
1.357471e+02	3.284793e-07
1.380479e+02	3.326921e-07
1.403487e+02	3.369557e-07
1.426495e+02	3.412705e-07
1.449503e+02	3.456372e-07
1.472511e+02	3.500563e-07
1.495519e+02	3.545284e-07
1.518527e+02	3.590541e-07
1.541535e+02	3.636340e-07
1.564543e+02	3.682686e-07
1.587551e+02	3.729587e-07
1.610559e+02	3.777048e-07
1.633567e+02	3.825075e-07
1.656575e+02	3.873675e-07
1.679583e+02	3.922853e-07
1.702591e+02	3.972617e-07
1.725599e+02	4.022972e-07
1.748607e+02	4.073926e-07
1.771615e+02	4.125484e-07
1.794623e+02	4.177653e-07
1.817631e+02	4.230441e-07
1.840639e+02	4.283853e-07
1.863647e+02	4.337897e-07
1.886655e+02	4.392579e-07
1.909663e+02	4.447907e-07
1.932671e+02	4.503887e-07
1.955679e+02	4.560527e-07
1.978687e+02	4.617834e-07
2.001695e+02	4.675815e-07
2.024703e+02	4.734477e-07
2.047711e+02	4.793828e-07
2.070719e+02	4.853875e-07
2.093727e+02	4.914626e-07
2.116735e+02	4.976088e-07
2.139743e+02	5.038269e-07
2.162751e+02	5.101177e-07
2.185759e+02	5.164819e-07
2.208767e+02	5.229204e-07
2.231775e+02	5.294339e-07
2.254783e+02	5.360233e-07
2.277791e+02	5.426893e-07
2.300799e+02	5.494328e-07
