Response	Normalized_PDF
-0.1320313384	0.00283286119
-0.1129776852	0
-0.09392403206	0.001416430595
-0.07487037889	0.00566572238
-0.05581672571	0.00283286119
-0.03676307254	0.01133144476
-0.01770941936	0.01841359773
0.001344233812	0.02266288952
0.02039788699	0.0283286119
0.03945154016	0.03116147309
0.05850519334	0.03682719547
0.07755884651	0.05240793201
0.09661249969	0.07507082153
0.1156661529	0.06940509915
0.134719806	0.06090651558
0.1537734592	0.06232294618
0.1728271124	0.06373937677
0.1918807656	0.04532577904
0.2109344187	0.07082152975
0.2299880719	0.03682719547
0.2490417251	0.05382436261
0.2680953783	0.03541076487
0.2871490314	0.03682719547
0.3062026846	0.03824362606
0.3252563378	0.02549575071
0.344309991	0.01983002833
0.3633636441	0.01416430595
0.3824172973	0.007082152975
0.4014709505	0.01841359773
0.4205246037	0.004249291785
0.4395782568	0.01416430595
0.45863191	0.007082152975
0.4776855632	0.004249291785
0.4967392164	0.00566572238
0.5157928695	0.00566572238
0.5348465227	0.001416430595
0.5539001759	0.007082152975
0.5729538291	0.001416430595
0.5920074822	0
0.6110611354	0.001416430595
