SOS_Response	RAF_Response	Normalized_PDF
-0.1067514584	-0.03674970429	0
-0.1067514584	-0.01835313886	0
-0.1067514584	4.34265625e-05	0
-0.1067514584	0.01843999199	0
-0.1067514584	0.03683655741	0
-0.1067514584	0.05523312284	0.001344086022
-0.1067514584	0.07362968826	0
-0.1067514584	0.09202625369	0
-0.1067514584	0.1104228191	0
-0.1067514584	0.1288193845	0
-0.1067514584	0.14721595	0
-0.1067514584	0.1656125154	0
-0.1067514584	0.1840090808	0
-0.1067514584	0.2024056462	0
-0.1067514584	0.2208022117	0
-0.1067514584	0.2391987771	0
-0.1067514584	0.2575953425	0
-0.1067514584	0.2759919079	0
-0.1067514584	0.2943884734	0
-0.1067514584	0.3127850388	0
-0.1067514584	0.3311816042	0
-0.1067514584	0.3495781696	0
-0.1067514584	0.3679747351	0
-0.1067514584	0.3863713005	0
-0.1067514584	0.4047678659	0
-0.1067514584	0.4231644313	0
-0.1067514584	0.4415609968	0
-0.1067514584	0.4599575622	0
-0.1067514584	0.4783541276	0
-0.1067514584	0.496750693	0
-0.1067514584	0.5151472585	0
-0.1067514584	0.5335438239	0
-0.1067514584	0.5519403893	0
-0.1067514584	0.5703369547	0
-0.1067514584	0.5887335202	0
-0.1067514584	0.6071300856	0
-0.1067514584	0.625526651	0
-0.1067514584	0.6439232164	0
-0.1067514584	0.6623197819	0
-0.1067514584	0.6807163473	0
-0.0913382232	-0.03674970429	0
-0.0913382232	-0.01835313886	0
-0.0913382232	4.34265625e-05	0
-0.0913382232	0.01843999199	0
-0.0913382232	0.03683655741	0.001344086022
-0.0913382232	0.05523312284	0
-0.0913382232	0.07362968826	0
-0.0913382232	0.09202625369	0
-0.0913382232	0.1104228191	0
-0.0913382232	0.1288193845	0
-0.0913382232	0.14721595	0.001344086022
-0.0913382232	0.1656125154	0
-0.0913382232	0.1840090808	0
-0.0913382232	0.2024056462	0
-0.0913382232	0.2208022117	0
-0.0913382232	0.2391987771	0
-0.0913382232	0.2575953425	0
-0.0913382232	0.2759919079	0
-0.0913382232	0.2943884734	0
-0.0913382232	0.3127850388	0
-0.0913382232	0.3311816042	0
-0.0913382232	0.3495781696	0
-0.0913382232	0.3679747351	0
-0.0913382232	0.3863713005	0
-0.0913382232	0.4047678659	0
-0.0913382232	0.4231644313	0
-0.0913382232	0.4415609968	0
-0.0913382232	0.4599575622	0
-0.0913382232	0.4783541276	0
-0.0913382232	0.496750693	0
-0.0913382232	0.5151472585	0
-0.0913382232	0.5335438239	0
-0.0913382232	0.5519403893	0
-0.0913382232	0.5703369547	0
-0.0913382232	0.5887335202	0
-0.0913382232	0.6071300856	0
-0.0913382232	0.625526651	0
-0.0913382232	0.6439232164	0
-0.0913382232	0.6623197819	0
-0.0913382232	0.6807163473	0
-0.075924988	-0.03674970429	0
-0.075924988	-0.01835313886	0
-0.075924988	4.34265625e-05	0
-0.075924988	0.01843999199	0
-0.075924988	0.03683655741	0
-0.075924988	0.05523312284	0
-0.075924988	0.07362968826	0.001344086022
-0.075924988	0.09202625369	0
-0.075924988	0.1104228191	0.004032258065
-0.075924988	0.1288193845	0
-0.075924988	0.14721595	0
-0.075924988	0.1656125154	0
-0.075924988	0.1840090808	0
-0.075924988	0.2024056462	0
-0.075924988	0.2208022117	0
-0.075924988	0.2391987771	0
-0.075924988	0.2575953425	0
-0.075924988	0.2759919079	0
-0.075924988	0.2943884734	0
-0.075924988	0.3127850388	0
-0.075924988	0.3311816042	0
-0.075924988	0.3495781696	0
-0.075924988	0.3679747351	0
-0.075924988	0.3863713005	0
-0.075924988	0.4047678659	0
-0.075924988	0.4231644313	0
-0.075924988	0.4415609968	0
-0.075924988	0.4599575622	0
-0.075924988	0.4783541276	0
-0.075924988	0.496750693	0
-0.075924988	0.5151472585	0
-0.075924988	0.5335438239	0
-0.075924988	0.5519403893	0
-0.075924988	0.5703369547	0
-0.075924988	0.5887335202	0
-0.075924988	0.6071300856	0
-0.075924988	0.625526651	0
-0.075924988	0.6439232164	0
-0.075924988	0.6623197819	0
-0.075924988	0.6807163473	0
-0.0605117528	-0.03674970429	0.001344086022
-0.0605117528	-0.01835313886	0
-0.0605117528	4.34265625e-05	0
-0.0605117528	0.01843999199	0
-0.0605117528	0.03683655741	0
-0.0605117528	0.05523312284	0
-0.0605117528	0.07362968826	0
-0.0605117528	0.09202625369	0
-0.0605117528	0.1104228191	0
-0.0605117528	0.1288193845	0.001344086022
-0.0605117528	0.14721595	0.001344086022
-0.0605117528	0.1656125154	0.001344086022
-0.0605117528	0.1840090808	0
-0.0605117528	0.2024056462	0
-0.0605117528	0.2208022117	0
-0.0605117528	0.2391987771	0
-0.0605117528	0.2575953425	0
-0.0605117528	0.2759919079	0
-0.0605117528	0.2943884734	0
-0.0605117528	0.3127850388	0
-0.0605117528	0.3311816042	0
-0.0605117528	0.3495781696	0
-0.0605117528	0.3679747351	0
-0.0605117528	0.3863713005	0
-0.0605117528	0.4047678659	0
-0.0605117528	0.4231644313	0
-0.0605117528	0.4415609968	0
-0.0605117528	0.4599575622	0
-0.0605117528	0.4783541276	0
-0.0605117528	0.496750693	0
-0.0605117528	0.5151472585	0
-0.0605117528	0.5335438239	0
-0.0605117528	0.5519403893	0
-0.0605117528	0.5703369547	0
-0.0605117528	0.5887335202	0
-0.0605117528	0.6071300856	0
-0.0605117528	0.625526651	0
-0.0605117528	0.6439232164	0
-0.0605117528	0.6623197819	0
