SOS_Response	RAF_Response	Normalized_PDF
-0.00886513485	-0.05537440776	0
-0.00886513485	-0.02767417529	0
-0.00886513485	2.60571875e-05	0
-0.00886513485	0.02772628966	0
-0.00886513485	0.05542652214	0
-0.00886513485	0.08312675461	0.001344086022
-0.00886513485	0.1108269871	0
-0.00886513485	0.1385272196	0.001344086022
-0.00886513485	0.166227452	0
-0.00886513485	0.1939276845	0
-0.00886513485	0.221627917	0
-0.00886513485	0.2493281495	0
-0.00886513485	0.2770283819	0
-0.00886513485	0.3047286144	0.001344086022
-0.00886513485	0.3324288469	0
-0.00886513485	0.3601290794	0
-0.00886513485	0.3878293118	0
-0.00886513485	0.4155295443	0
-0.00886513485	0.4432297768	0
-0.00886513485	0.4709300093	0
-0.00886513485	0.4986302417	0
-0.00886513485	0.5263304742	0
-0.00886513485	0.5540307067	0
-0.00886513485	0.5817309392	0
-0.00886513485	0.6094311716	0
-0.00886513485	0.6371314041	0
-0.00886513485	0.6648316366	0
-0.00886513485	0.6925318691	0
-0.00886513485	0.7202321015	0
-0.00886513485	0.747932334	0
-0.00886513485	0.7756325665	0
-0.00886513485	0.803332799	0
-0.00886513485	0.8310330314	0
-0.00886513485	0.8587332639	0
-0.00886513485	0.8864334964	0
-0.00886513485	0.9141337289	0
-0.00886513485	0.9418339613	0
-0.00886513485	0.9695341938	0
-0.00886513485	0.9972344263	0
-0.00886513485	1.024934659	0
0.01547254145	-0.05537440776	0
0.01547254145	-0.02767417529	0
0.01547254145	2.60571875e-05	0
0.01547254145	0.02772628966	0
0.01547254145	0.05542652214	0.004032258065
0.01547254145	0.08312675461	0
0.01547254145	0.1108269871	0.001344086022
0.01547254145	0.1385272196	0.001344086022
0.01547254145	0.166227452	0.001344086022
0.01547254145	0.1939276845	0
0.01547254145	0.221627917	0
0.01547254145	0.2493281495	0.002688172043
0.01547254145	0.2770283819	0
0.01547254145	0.3047286144	0
0.01547254145	0.3324288469	0
0.01547254145	0.3601290794	0
0.01547254145	0.3878293118	0
0.01547254145	0.4155295443	0
0.01547254145	0.4432297768	0
0.01547254145	0.4709300093	0
0.01547254145	0.4986302417	0
0.01547254145	0.5263304742	0
0.01547254145	0.5540307067	0
0.01547254145	0.5817309392	0
0.01547254145	0.6094311716	0
0.01547254145	0.6371314041	0
0.01547254145	0.6648316366	0
0.01547254145	0.6925318691	0
0.01547254145	0.7202321015	0
0.01547254145	0.747932334	0
0.01547254145	0.7756325665	0
0.01547254145	0.803332799	0
0.01547254145	0.8310330314	0
0.01547254145	0.8587332639	0
0.01547254145	0.8864334964	0
0.01547254145	0.9141337289	0
0.01547254145	0.9418339613	0
0.01547254145	0.9695341938	0
0.01547254145	0.9972344263	0
0.01547254145	1.024934659	0
0.03981021775	-0.05537440776	0
0.03981021775	-0.02767417529	0
0.03981021775	2.60571875e-05	0
0.03981021775	0.02772628966	0
0.03981021775	0.05542652214	0
0.03981021775	0.08312675461	0
0.03981021775	0.1108269871	0.004032258065
0.03981021775	0.1385272196	0
0.03981021775	0.166227452	0.001344086022
0.03981021775	0.1939276845	0.002688172043
0.03981021775	0.221627917	0.001344086022
0.03981021775	0.2493281495	0
0.03981021775	0.2770283819	0.001344086022
0.03981021775	0.3047286144	0.001344086022
0.03981021775	0.3324288469	0
0.03981021775	0.3601290794	0.001344086022
0.03981021775	0.3878293118	0
0.03981021775	0.4155295443	0
0.03981021775	0.4432297768	0
0.03981021775	0.4709300093	0.001344086022
0.03981021775	0.4986302417	0
0.03981021775	0.5263304742	0
0.03981021775	0.5540307067	0.001344086022
0.03981021775	0.5817309392	0
0.03981021775	0.6094311716	0
0.03981021775	0.6371314041	0
0.03981021775	0.6648316366	0
0.03981021775	0.6925318691	0
0.03981021775	0.7202321015	0
0.03981021775	0.747932334	0
0.03981021775	0.7756325665	0
0.03981021775	0.803332799	0
0.03981021775	0.8310330314	0
0.03981021775	0.8587332639	0
0.03981021775	0.8864334964	0
0.03981021775	0.9141337289	0
0.03981021775	0.9418339613	0
0.03981021775	0.9695341938	0
0.03981021775	0.9972344263	0
0.03981021775	1.024934659	0
0.06414789405	-0.05537440776	0
