Response	Normalized_PDF
-0.1247717799	0.001416430595
-0.1048915618	0
-0.08501134363	0.00566572238
-0.06513112548	0.00566572238
-0.04525090733	0.004249291785
-0.02537068918	0.009915014164
-0.005490471025	0.01983002833
0.01438974712	0.02974504249
0.03426996527	0.04815864023
0.05415018342	0.06798866856
0.07403040157	0.06798866856
0.09391061972	0.06798866856
0.1137908379	0.04957507082
0.133671056	0.07648725212
0.1535512742	0.0835694051
0.1734314923	0.05949008499
0.1933117105	0.04815864023
0.2131919286	0.05382436261
0.2330721468	0.05382436261
0.2529523649	0.02974504249
0.2728325831	0.03966005666
0.2927128012	0.04674220963
0.3125930194	0.02124645892
0.3324732375	0.01699716714
0.3523534557	0.02124645892
0.3722336738	0.01274787535
0.392113892	0.01274787535
0.4119941101	0.01416430595
0.4318743283	0.004249291785
0.4517545464	0.008498583569
0.4716347646	0.001416430595
0.4915149827	0.00566572238
0.5113952009	0.004249291785
0.531275419	0
0.5511556372	0
0.5710358553	0.00283286119
0.5909160735	0
0.6107962916	0.00283286119
0.6306765098	0
0.6505567279	0.001416430595
