SOS_Response	RAF_Response	Normalized_PDF
-0.007828535925	-0.1321346317	0.001344086022
-0.007828535925	-0.1169441391	0
-0.007828535925	-0.1017536466	0
-0.007828535925	-0.08656315399	0
-0.007828535925	-0.07137266141	0
-0.007828535925	-0.05618216884	0.002688172043
-0.007828535925	-0.04099167626	0
-0.007828535925	-0.02580118369	0.001344086022
-0.007828535925	-0.01061069111	0
-0.007828535925	0.004579801463	0
-0.007828535925	0.01977029404	0
-0.007828535925	0.03496078661	0
-0.007828535925	0.05015127919	0
-0.007828535925	0.06534177176	0
-0.007828535925	0.08053226434	0
-0.007828535925	0.09572275691	0
-0.007828535925	0.1109132495	0
-0.007828535925	0.1261037421	0
-0.007828535925	0.1412942346	0
-0.007828535925	0.1564847272	0
-0.007828535925	0.1716752198	0
-0.007828535925	0.1868657124	0
-0.007828535925	0.2020562049	0
-0.007828535925	0.2172466975	0
-0.007828535925	0.2324371901	0
-0.007828535925	0.2476276827	0
-0.007828535925	0.2628181752	0
-0.007828535925	0.2780086678	0
-0.007828535925	0.2931991604	0
-0.007828535925	0.308389653	0
-0.007828535925	0.3235801455	0
-0.007828535925	0.3387706381	0
-0.007828535925	0.3539611307	0
-0.007828535925	0.3691516233	0
-0.007828535925	0.3843421158	0
-0.007828535925	0.3995326084	0
-0.007828535925	0.414723101	0
-0.007828535925	0.4299135936	0
-0.007828535925	0.4451040861	0
-0.007828535925	0.4602945787	0
0.01215850822	-0.1321346317	0
0.01215850822	-0.1169441391	0
0.01215850822	-0.1017536466	0
0.01215850822	-0.08656315399	0
0.01215850822	-0.07137266141	0
0.01215850822	-0.05618216884	0.001344086022
0.01215850822	-0.04099167626	0
0.01215850822	-0.02580118369	0
0.01215850822	-0.01061069111	0.008064516129
0.01215850822	0.004579801463	0.001344086022
0.01215850822	0.01977029404	0.002688172043
0.01215850822	0.03496078661	0.001344086022
0.01215850822	0.05015127919	0
0.01215850822	0.06534177176	0
0.01215850822	0.08053226434	0
0.01215850822	0.09572275691	0
0.01215850822	0.1109132495	0
0.01215850822	0.1261037421	0
0.01215850822	0.1412942346	0
0.01215850822	0.1564847272	0
0.01215850822	0.1716752198	0
0.01215850822	0.1868657124	0
0.01215850822	0.2020562049	0
0.01215850822	0.2172466975	0
0.01215850822	0.2324371901	0
0.01215850822	0.2476276827	0
0.01215850822	0.2628181752	0
0.01215850822	0.2780086678	0
