Response	Normalized_PDF
-0.1067514584	0.001344086022
-0.0913382232	0.002688172043
-0.075924988	0.005376344086
-0.0605117528	0.005376344086
-0.0450985176	0.001344086022
-0.0296852824	0.009408602151
-0.0142720472	0.01478494624
0.001141188	0.02016129032
0.0165544232	0.02150537634
0.0319676584	0.04166666667
0.0473808936	0.04704301075
0.0627941288	0.05107526882
0.078207364	0.0685483871
0.0936205992	0.05779569892
0.1090338344	0.06451612903
0.1244470696	0.07123655914
0.1398603048	0.07930107527
0.15527354	0.07661290323
0.1706867752	0.0752688172
0.1861000104	0.02956989247
0.2015132456	0.03494623656
0.2169264808	0.04032258065
0.232339716	0.02956989247
0.2477529512	0.02284946237
0.2631661864	0.03225806452
0.2785794216	0.01612903226
0.2939926568	0.01075268817
0.309405892	0.01344086022
0.3248191272	0.004032258065
0.3402323624	0.006720430108
0.3556455976	0.005376344086
0.3710588328	0.01209677419
0.386472068	0.006720430108
0.4018853032	0.005376344086
0.4172985384	0.004032258065
0.4327117736	0.002688172043
0.4481250088	0.001344086022
0.463538244	0
0.4789514792	0.001344086022
0.4943647144	0.005376344086
