SOS_Response	RAF_Response	Normalized_PDF
-0.1247717799	-0.2632791388	0.001416430595
-0.1247717799	-0.2375325363	0
-0.1247717799	-0.2117859338	0
-0.1247717799	-0.1860393313	0
-0.1247717799	-0.1602927289	0
-0.1247717799	-0.1345461264	0
-0.1247717799	-0.1087995239	0
-0.1247717799	-0.08305292144	0
-0.1247717799	-0.05730631896	0
-0.1247717799	-0.03155971649	0
-0.1247717799	-0.005813114012	0
-0.1247717799	0.01993348846	0
-0.1247717799	0.04568009094	0
-0.1247717799	0.07142669341	0
-0.1247717799	0.09717329589	0
-0.1247717799	0.1229198984	0
-0.1247717799	0.1486665008	0
-0.1247717799	0.1744131033	0
-0.1247717799	0.2001597058	0
-0.1247717799	0.2259063083	0
-0.1247717799	0.2516529107	0
-0.1247717799	0.2773995132	0
-0.1247717799	0.3031461157	0
-0.1247717799	0.3288927182	0
-0.1247717799	0.3546393206	0
-0.1247717799	0.3803859231	0
-0.1247717799	0.4061325256	0
-0.1247717799	0.4318791281	0
-0.1247717799	0.4576257305	0
-0.1247717799	0.483372333	0
-0.1247717799	0.5091189355	0
-0.1247717799	0.534865538	0
-0.1247717799	0.5606121404	0
-0.1247717799	0.5863587429	0
-0.1247717799	0.6121053454	0
-0.1247717799	0.6378519479	0
-0.1247717799	0.6635985503	0
-0.1247717799	0.6893451528	0
-0.1247717799	0.7150917553	0
-0.1247717799	0.7408383578	0
-0.1048915618	-0.2632791388	0
-0.1048915618	-0.2375325363	0
-0.1048915618	-0.2117859338	0
-0.1048915618	-0.1860393313	0
-0.1048915618	-0.1602927289	0
-0.1048915618	-0.1345461264	0
-0.1048915618	-0.1087995239	0
-0.1048915618	-0.08305292144	0
-0.1048915618	-0.05730631896	0
-0.1048915618	-0.03155971649	0
-0.1048915618	-0.005813114012	0
-0.1048915618	0.01993348846	0
-0.1048915618	0.04568009094	0
-0.1048915618	0.07142669341	0
-0.1048915618	0.09717329589	0
-0.1048915618	0.1229198984	0
-0.1048915618	0.1486665008	0
-0.1048915618	0.1744131033	0
-0.1048915618	0.2001597058	0
-0.1048915618	0.2259063083	0
-0.1048915618	0.2516529107	0
-0.1048915618	0.2773995132	0
-0.1048915618	0.3031461157	0
-0.1048915618	0.3288927182	0
-0.1048915618	0.3546393206	0
