SOS_Response	RAF_Response	Normalized_PDF
-0.02665189656	-0.2583808875	0
-0.02665189656	-0.2300523286	0
-0.02665189656	-0.2017237697	0
-0.02665189656	-0.1733952108	0
-0.02665189656	-0.1450666518	0
-0.02665189656	-0.1167380929	0
-0.02665189656	-0.08840953399	0.001416430595
-0.02665189656	-0.06008097506	0.001416430595
-0.02665189656	-0.03175241614	0.001416430595
-0.02665189656	-0.003423857212	0
-0.02665189656	0.02490470171	0
-0.02665189656	0.05323326064	0
-0.02665189656	0.08156181956	0
-0.02665189656	0.1098903785	0
-0.02665189656	0.1382189374	0
-0.02665189656	0.1665474963	0
-0.02665189656	0.1948760553	0
-0.02665189656	0.2232046142	0
-0.02665189656	0.2515331731	0
-0.02665189656	0.279861732	0
-0.02665189656	0.308190291	0
-0.02665189656	0.3365188499	0
-0.02665189656	0.3648474088	0
-0.02665189656	0.3931759677	0
-0.02665189656	0.4215045267	0
-0.02665189656	0.4498330856	0
-0.02665189656	0.4781616445	0
-0.02665189656	0.5064902034	0
-0.02665189656	0.5348187624	0
-0.02665189656	0.5631473213	0
-0.02665189656	0.5914758802	0
-0.02665189656	0.6198044391	0
-0.02665189656	0.6481329981	0
-0.02665189656	0.676461557	0
-0.02665189656	0.7047901159	0
-0.02665189656	0.7331186748	0
-0.02665189656	0.7614472338	0
-0.02665189656	0.7897757927	0
-0.02665189656	0.8181043516	0
-0.02665189656	0.8464329105	0
0.003294336312	-0.2583808875	0
0.003294336312	-0.2300523286	0
0.003294336312	-0.2017237697	0
0.003294336312	-0.1733952108	0
0.003294336312	-0.1450666518	0
0.003294336312	-0.1167380929	0
0.003294336312	-0.08840953399	0
0.003294336312	-0.06008097506	0
0.003294336312	-0.03175241614	0
0.003294336312	-0.003423857212	0
0.003294336312	0.02490470171	0
0.003294336312	0.05323326064	0.001416430595
0.003294336312	0.08156181956	0
0.003294336312	0.1098903785	0
0.003294336312	0.1382189374	0
0.003294336312	0.1665474963	0
0.003294336312	0.1948760553	0
0.003294336312	0.2232046142	0
0.003294336312	0.2515331731	0
0.003294336312	0.279861732	0.001416430595
0.003294336312	0.308190291	0
0.003294336312	0.3365188499	0
0.003294336312	0.3648474088	0
0.003294336312	0.3931759677	0
0.003294336312	0.4215045267	0
0.003294336312	0.4498330856	0
0.003294336312	0.4781616445	0
0.003294336312	0.5064902034	0
0.003294336312	0.5348187624	0
0.003294336312	0.5631473213	0
0.003294336312	0.5914758802	0
0.003294336312	0.6198044391	0
0.003294336312	0.6481329981	0
0.003294336312	0.676461557	0
0.003294336312	0.7047901159	0
0.003294336312	0.7331186748	0
0.003294336312	0.7614472338	0
0.003294336312	0.7897757927	0
0.003294336312	0.8181043516	0
0.003294336312	0.8464329105	0
0.03324056919	-0.2583808875	0.001416430595
0.03324056919	-0.2300523286	0
0.03324056919	-0.2017237697	0
0.03324056919	-0.1733952108	0
0.03324056919	-0.1450666518	0
0.03324056919	-0.1167380929	0
0.03324056919	-0.08840953399	0
0.03324056919	-0.06008097506	0
0.03324056919	-0.03175241614	0
0.03324056919	-0.003423857212	0.001416430595
0.03324056919	0.02490470171	0.00283286119
0.03324056919	0.05323326064	0.001416430595
0.03324056919	0.08156181956	0
0.03324056919	0.1098903785	0.00283286119
0.03324056919	0.1382189374	0.001416430595
0.03324056919	0.1665474963	0.001416430595
0.03324056919	0.1948760553	0.001416430595
0.03324056919	0.2232046142	0.001416430595
0.03324056919	0.2515331731	0
0.03324056919	0.279861732	0.001416430595
0.03324056919	0.308190291	0
0.03324056919	0.3365188499	0
0.03324056919	0.3648474088	0.001416430595
0.03324056919	0.3931759677	0
0.03324056919	0.4215045267	0
0.03324056919	0.4498330856	0
0.03324056919	0.4781616445	0
0.03324056919	0.5064902034	0
0.03324056919	0.5348187624	0
0.03324056919	0.5631473213	0
0.03324056919	0.5914758802	0
0.03324056919	0.6198044391	0
0.03324056919	0.6481329981	0
0.03324056919	0.676461557	0
0.03324056919	0.7047901159	0
0.03324056919	0.7331186748	0
0.03324056919	0.7614472338	0
0.03324056919	0.7897757927	0
0.03324056919	0.8181043516	0
0.03324056919	0.8464329105	0
0.06318680206	-0.2583808875	0
0.06318680206	-0.2300523286	0
0.06318680206	-0.2017237697	0
0.06318680206	-0.1733952108	0
0.06318680206	-0.1450666518	0.001416430595
0.06318680206	-0.1167380929	0
0.06318680206	-0.08840953399	0.00283286119
0.06318680206	-0.06008097506	0
0.06318680206	-0.03175241614	0
0.06318680206	-0.003423857212	0
0.06318680206	0.02490470171	0.00283286119
0.06318680206	0.05323326064	0.001416430595
0.06318680206	0.08156181956	0.001416430595
0.06318680206	0.1098903785	0
0.06318680206	0.1382189374	0.004249291785
0.06318680206	0.1665474963	0
0.06318680206	0.1948760553	0.001416430595
0.06318680206	0.2232046142	0
0.06318680206	0.2515331731	0.001416430595
0.06318680206	0.279861732	0
0.06318680206	0.308190291	0
0.06318680206	0.3365188499	0
0.06318680206	0.3648474088	0
0.06318680206	0.3931759677	0
0.06318680206	0.4215045267	0
0.06318680206	0.4498330856	0
0.06318680206	0.4781616445	0
0.06318680206	0.5064902034	0
0.06318680206	0.5348187624	0
