Response	Normalized_PDF
-0.2583808875	0.001416430595
-0.2300523286	0
-0.2017237697	0
-0.1733952108	0
-0.1450666518	0.00283286119
-0.1167380929	0.001416430595
-0.08840953399	0.00566572238
-0.06008097506	0.001416430595
-0.03175241614	0.00283286119
-0.003423857212	0.00283286119
0.02490470171	0.02124645892
0.05323326064	0.02407932011
0.08156181956	0.02974504249
0.1098903785	0.05099150142
0.1382189374	0.07648725212
0.1665474963	0.08498583569
0.1948760553	0.07932011331
0.2232046142	0.08073654391
0.2515331731	0.08640226629
0.279861732	0.07082152975
0.308190291	0.07790368272
0.3365188499	0.04815864023
0.3648474088	0.05240793201
0.3931759677	0.04249291785
0.4215045267	0.01983002833
0.4498330856	0.03257790368
0.4781616445	0.02549575071
0.5064902034	0.01416430595
0.5348187624	0.01133144476
0.5631473213	0.01274787535
0.5914758802	0.009915014164
0.6198044391	0.008498583569
0.6481329981	0.007082152975
0.676461557	0.00566572238
0.7047901159	0.00283286119
0.7331186748	0.00283286119
0.7614472338	0.001416430595
0.7897757927	0
0.8181043516	0
0.8464329105	0.001416430595
