SOS_Response	RAF_Response	Normalized_PDF
-0.08161508618	-0.2070201299	0
-0.08161508618	-0.1926801337	0
-0.08161508618	-0.1783401376	0
-0.08161508618	-0.1640001414	0
-0.08161508618	-0.1496601452	0
-0.08161508618	-0.135320149	0
-0.08161508618	-0.1209801529	0
-0.08161508618	-0.1066401567	0
-0.08161508618	-0.09230016051	0
-0.08161508618	-0.07796016434	0
-0.08161508618	-0.06362016816	0
-0.08161508618	-0.04928017199	0
-0.08161508618	-0.03494017581	0
-0.08161508618	-0.02060017964	0
-0.08161508618	-0.006260183463	0.001416430595
-0.08161508618	0.008079812712	0
-0.08161508618	0.02241980889	0
-0.08161508618	0.03675980506	0
-0.08161508618	0.05109980124	0
-0.08161508618	0.06543979741	0
-0.08161508618	0.07977979359	0
-0.08161508618	0.09411978976	0
-0.08161508618	0.1084597859	0
-0.08161508618	0.1227997821	0
-0.08161508618	0.1371397783	0
-0.08161508618	0.1514797745	0
-0.08161508618	0.1658197706	0
-0.08161508618	0.1801597668	0
-0.08161508618	0.194499763	0
-0.08161508618	0.2088397592	0
-0.08161508618	0.2231797553	0
-0.08161508618	0.2375197515	0
-0.08161508618	0.2518597477	0
-0.08161508618	0.2661997439	0
-0.08161508618	0.28053974	0
-0.08161508618	0.2948797362	0
-0.08161508618	0.3092197324	0
-0.08161508618	0.3235597286	0
-0.08161508618	0.3378997247	0
-0.08161508618	0.3522397209	0
-0.06156918053	-0.2070201299	0.001416430595
-0.06156918053	-0.1926801337	0
-0.06156918053	-0.1783401376	0
-0.06156918053	-0.1640001414	0
-0.06156918053	-0.1496601452	0
-0.06156918053	-0.135320149	0
-0.06156918053	-0.1209801529	0
-0.06156918053	-0.1066401567	0
-0.06156918053	-0.09230016051	0
-0.06156918053	-0.07796016434	0
-0.06156918053	-0.06362016816	0
-0.06156918053	-0.04928017199	0
-0.06156918053	-0.03494017581	0
-0.06156918053	-0.02060017964	0
-0.06156918053	-0.006260183463	0
-0.06156918053	0.008079812712	0
-0.06156918053	0.02241980889	0
