Response	Normalized_PDF
-0.00886513485	0.004032258065
0.01547254145	0.01075268817
0.03981021775	0.01612903226
0.06414789405	0.0188172043
0.08848557035	0.03360215054
0.1128232467	0.03225806452
0.1371609229	0.05241935484
0.1614985992	0.06989247312
0.1858362755	0.08333333333
0.2101739518	0.05241935484
0.2345116281	0.0873655914
0.2588493044	0.06989247312
0.2831869808	0.05779569892
0.307524657	0.06317204301
0.3318623334	0.05779569892
0.3562000096	0.04166666667
0.380537686	0.03629032258
0.4048753622	0.04032258065
0.4292130386	0.02688172043
0.4535507148	0.02150537634
0.4778883912	0.01478494624
0.5022260675	0.0188172043
0.5265637437	0.01612903226
0.55090142	0.01344086022
0.5752390964	0.01344086022
0.5995767727	0.009408602151
0.6239144489	0.005376344086
0.6482521252	0.006720430108
0.6725898016	0.006720430108
0.6969274779	0.005376344086
0.7212651541	0.002688172043
0.7456028304	0.002688172043
0.7699405068	0.002688172043
0.7942781831	0
0.8186158593	0
0.8429535356	0.002688172043
0.867291212	0
0.8916288883	0
0.9159665645	0
0.9403042408	0.002688172043
