Response	Normalized_PDF
-0.03674970429	0.004032258065
-0.01835313886	0.002688172043
4.34265625e-05	0.01747311828
0.01843999199	0.01209677419
0.03683655741	0.01612903226
0.05523312284	0.03225806452
0.07362968826	0.03091397849
0.09202625369	0.04301075269
0.1104228191	0.05376344086
0.1288193845	0.08198924731
0.14721595	0.06989247312
0.1656125154	0.06182795699
0.1840090808	0.06317204301
0.2024056462	0.06317204301
0.2208022117	0.05107526882
0.2391987771	0.04838709677
0.2575953425	0.04166666667
0.2759919079	0.04301075269
0.2943884734	0.03360215054
0.3127850388	0.02688172043
0.3311816042	0.02284946237
0.3495781696	0.02284946237
0.3679747351	0.02150537634
0.3863713005	0.01209677419
0.4047678659	0.01344086022
0.4231644313	0.01209677419
0.4415609968	0.02284946237
0.4599575622	0.006720430108
0.4783541276	0.01075268817
0.496750693	0.01478494624
0.5151472585	0.004032258065
0.5335438239	0.008064516129
0.5519403893	0.004032258065
0.5703369547	0.008064516129
0.5887335202	0.006720430108
0.6071300856	0.002688172043
0.625526651	0.002688172043
0.6439232164	0.004032258065
0.6623197819	0
0.6807163473	0.002688172043
