Response	Normalized_PDF
-0.05537440776	0.001344086022
-0.02767417529	0
2.60571875e-05	0.001344086022
0.02772628966	0
0.05542652214	0.009408602151
0.08312675461	0.01612903226
0.1108269871	0.02822580645
0.1385272196	0.02822580645
0.166227452	0.04569892473
0.1939276845	0.06317204301
0.221627917	0.05913978495
0.2493281495	0.06586021505
0.2770283819	0.07930107527
0.3047286144	0.07392473118
0.3324288469	0.06317204301
0.3601290794	0.05913978495
0.3878293118	0.05913978495
0.4155295443	0.06317204301
0.4432297768	0.04301075269
0.4709300093	0.03494623656
0.4986302417	0.04301075269
0.5263304742	0.02284946237
0.5540307067	0.02284946237
0.5817309392	0.02822580645
0.6094311716	0.01075268817
0.6371314041	0.01478494624
0.6648316366	0.01075268817
0.6925318691	0.009408602151
0.7202321015	0.005376344086
0.747932334	0.01612903226
0.7756325665	0.006720430108
0.803332799	0.002688172043
0.8310330314	0.004032258065
0.8587332639	0
0.8864334964	0.002688172043
0.9141337289	0.002688172043
0.9418339613	0.001344086022
0.9695341938	0
0.9972344263	0
1.024934659	0.001344086022
