0.1000000E-03   0.6156039E+00   0.2836017E+00   0.2937283E-01
0.2000000E-03   0.1479568E+00   0.7575857E-01   0.1638263E-01
0.3000000E-03   0.5784332E-01   0.3570814E-01   0.1387948E-01
0.4000000E-03   0.3632501E-01   0.2614445E-01   0.1328175E-01
0.5000000E-03   0.2823696E-01   0.2254976E-01   0.1305708E-01
0.6000000E-03   0.2416917E-01   0.2074185E-01   0.1294409E-01
0.7000000E-03   0.2175375E-01   0.1966833E-01   0.1287699E-01
0.8000000E-03   0.2016295E-01   0.1896131E-01   0.1283280E-01
0.9000000E-03   0.1903923E-01   0.1846188E-01   0.1280159E-01
0.1000000E-02   0.1820453E-01   0.1809090E-01   0.1277840E-01
0.2000000E-02   0.1503950E-01   0.1668422E-01   0.1269049E-01
0.3000000E-02   0.1416327E-01   0.1629478E-01   0.1266615E-01
0.4000000E-02   0.1375321E-01   0.1611253E-01   0.1265476E-01
0.5000000E-02   0.1351556E-01   0.1600691E-01   0.1264815E-01
0.6000000E-02   0.1336049E-01   0.1593799E-01   0.1264385E-01
0.7000000E-02   0.1325133E-01   0.1588948E-01   0.1264081E-01
0.8000000E-02   0.1317033E-01   0.1585348E-01   0.1263856E-01
0.8999999E-02   0.1310784E-01   0.1582570E-01   0.1263683E-01
0.1000000E-01   0.1305816E-01   0.1580362E-01   0.1263545E-01
0.2000000E-01   0.1283803E-01   0.1570579E-01   0.1262933E-01
0.3000000E-01   0.1276588E-01   0.1567372E-01   0.1262733E-01
0.4000000E-01   0.1273003E-01   0.1565779E-01   0.1262633E-01
0.5000000E-01   0.1270859E-01   0.1564826E-01   0.1262574E-01
0.6000000E-01   0.1269433E-01   0.1564192E-01   0.1262534E-01
0.7000000E-01   0.1268416E-01   0.1563740E-01   0.1262506E-01
0.8000000E-01   0.1267653E-01   0.1563401E-01   0.1262485E-01
0.8999999E-01   0.1267061E-01   0.1563138E-01   0.1262468E-01
0.1000000E+00   0.1266588E-01   0.1562928E-01   0.1262455E-01
0.2000000E+00   0.1264460E-01   0.1561982E-01   0.1262396E-01
0.3000000E+00   0.1263752E-01   0.1561667E-01   0.1262376E-01
0.4000000E+00   0.1263398E-01   0.1561510E-01   0.1262367E-01
0.5000000E+00   0.1263186E-01   0.1561416E-01   0.1262361E-01
0.6000000E+00   0.1263044E-01   0.1561353E-01   0.1262357E-01
0.7000000E+00   0.1262943E-01   0.1561308E-01   0.1262354E-01
0.8000000E+00   0.1262867E-01   0.1561274E-01   0.1262352E-01
0.9000000E+00   0.1262808E-01   0.1561248E-01   0.1262350E-01
0.1000000E+01   0.1262761E-01   0.1561227E-01   0.1262349E-01
0.2000000E+01   0.1262549E-01   0.1561133E-01   0.1262343E-01
0.3000000E+01   0.1262478E-01   0.1561101E-01   0.1262341E-01
0.4000000E+01   0.1262443E-01   0.1561086E-01   0.1262340E-01
0.5000000E+01   0.1262422E-01   0.1561076E-01   0.1262340E-01
0.6000000E+01   0.1262408E-01   0.1561070E-01   0.1262339E-01
0.7000000E+01   0.1262398E-01   0.1561065E-01   0.1262339E-01
0.8000000E+01   0.1262390E-01   0.1561062E-01   0.1262339E-01
0.9000000E+01   0.1262384E-01   0.1561059E-01   0.1262338E-01
0.1000000E+02   0.1262380E-01   0.1561057E-01   0.1262338E-01
