0.6132192E+02   0.6295133E+00
0.2566568E+02   0.2083559E+00
0.1226951E+02   0.8874915E-01
0.7534473E+01   0.5699498E-01
0.5377096E+01   0.4468861E-01
0.4169227E+01   0.3841901E-01
0.3401467E+01   0.3467022E-01
0.2871431E+01   0.3219057E-01
0.2483861E+01   0.3043384E-01
0.2188256E+01   0.2912616E-01
0.9983570E+00   0.2414601E-01
0.6465555E+00   0.2276118E-01
0.4780708E+00   0.2211218E-01
0.3792405E+00   0.2173579E-01
0.3142707E+00   0.2149008E-01
0.2683053E+00   0.2131708E-01
0.2340698E+00   0.2118867E-01
0.2075824E+00   0.2108959E-01
0.1864801E+00   0.2101081E-01
0.9247350E-01   0.2066165E-01
0.6148043E-01   0.2054716E-01
0.4604735E-01   0.2049027E-01
0.3680772E-01   0.2045625E-01
0.3065636E-01   0.2043361E-01
0.2626665E-01   0.2041747E-01
0.2297660E-01   0.2040537E-01
0.2041901E-01   0.2039597E-01
0.1837377E-01   0.2038845E-01
0.9179380E-02   0.2035468E-01
0.6117921E-02   0.2034344E-01
0.4587816E-02   0.2033782E-01
0.3669952E-02   0.2033445E-01
0.3058128E-02   0.2033221E-01
0.2621150E-02   0.2033060E-01
0.2293439E-02   0.2032940E-01
0.2038566E-02   0.2032847E-01
0.1834678E-02   0.2032772E-01
0.9172621E-03   0.2032435E-01
0.6114919E-03   0.2032323E-01
0.4586092E-03   0.2032267E-01
0.3668858E-03   0.2032233E-01
0.3057355E-03   0.2032211E-01
0.2620505E-03   0.2032195E-01
0.2293105E-03   0.2032183E-01
0.2038276E-03   0.2032174E-01
0.1834429E-03   0.2032166E-01
