0		4331.775701	1319.02387
0.0021		4112.149533	1187.332961
0.0052		4214.953271	1085.631978
0.013		4163.551402	1046.275404
0.033		4378.504673	1029.240594
0.082		4401.869159	1025.535564
0.20		4803.738318	1008.492428
0.51		5345.794393	1303.212968
1.3		5869.158879	1384.165786
3.2		5504.672897	1304.69498
8.0		5780.373832	1220.836421
20		5766.35514	1123.581473
50		6028.037383	1262.424338
