0		3098.714013	995.7446809
0.0021		3422.869336	1142.553191
0.0052		4420.98657	1302.12766
0.013		4718.623412	1500
0.033		4884.033	1436.170213
0.082		5026.073462	1634.042553
0.20		6156.486416	1557.446809
0.51		7419.126625	1825.531915
1.3		7498.95592	1793.617021
3.2		7321.907414	1825.531915
8.0		8109.907916	1902.12766
20		7816.150713	1793.617021
50		7903.76211	1972.340426
