0		3135.514019	615.2514008
0.0021		3308.411215	652.8095781
0.0052		3303.738318	595.6438842
0.013		3383.17757	623.1193852
0.033		3696.261682	695.1718051
0.082		4485.981308	1087.904951
0.20		4593.457944	919.3968711
0.51		5607.476636	1178.474194
1.3		5841.121495	1214.883396
3.2		6247.663551	1242.350571
8.0		6453.271028	1554.921861
20		6355.140187	1203.776633
50		6495.327103	1249.06958
