0		6219.31376	2080.851064
0.0021		6123.281262	1972.340426
0.0052		6646.621861	2087.234043
0.013		6469.596175	2214.893617
0.033		6868.468797	2227.659574
0.082		6636.968404	2163.829787
0.20		7417.163983	2093.617021
0.51		8244.029348	2687.234043
1.3		8168.239442	2444.680851
3.2		7500.918562	2234.042553
8.0		8094.343713	2259.574468
20		8205.255771	2278.723404
50		7888.197907	2265.957447
