# # p(y | x = 3.300000e-02)
# # y_val	p(y|x)
0.000000e+00	2.298309e-07
5.044592e+00	2.346705e-07
1.008918e+01	2.396062e-07
1.513378e+01	2.446399e-07
2.017837e+01	2.497734e-07
2.522296e+01	2.550084e-07
3.026755e+01	2.603469e-07
3.531214e+01	2.657907e-07
4.035673e+01	2.713419e-07
4.540133e+01	2.770024e-07
5.044592e+01	2.827741e-07
5.549051e+01	2.886592e-07
6.053510e+01	2.946597e-07
6.557969e+01	3.007777e-07
7.062428e+01	3.070153e-07
7.566888e+01	3.133748e-07
8.071347e+01	3.198583e-07
8.575806e+01	3.264681e-07
9.080265e+01	3.332065e-07
9.584724e+01	3.400758e-07
1.008918e+02	3.470784e-07
1.059364e+02	3.542167e-07
1.109810e+02	3.614931e-07
1.160256e+02	3.689101e-07
1.210702e+02	3.764703e-07
1.261148e+02	3.841761e-07
1.311594e+02	3.920303e-07
1.362040e+02	4.000354e-07
1.412486e+02	4.081942e-07
1.462932e+02	4.165094e-07
1.513378e+02	4.249837e-07
1.563823e+02	4.336201e-07
1.614269e+02	4.424213e-07
1.664715e+02	4.513904e-07
1.715161e+02	4.605302e-07
1.765607e+02	4.698437e-07
1.816053e+02	4.793341e-07
1.866499e+02	4.890045e-07
1.916945e+02	4.988580e-07
1.967391e+02	5.088978e-07
2.017837e+02	5.191271e-07
2.068283e+02	5.295494e-07
2.118729e+02	5.401679e-07
2.169174e+02	5.509862e-07
2.219620e+02	5.620076e-07
2.270066e+02	5.732357e-07
2.320512e+02	5.846740e-07
2.370958e+02	5.963263e-07
2.421404e+02	6.081962e-07
2.471850e+02	6.202874e-07
2.522296e+02	6.326039e-07
2.572742e+02	6.451494e-07
2.623188e+02	6.579279e-07
2.673634e+02	6.709433e-07
2.724080e+02	6.841998e-07
2.774525e+02	6.977015e-07
2.824971e+02	7.114525e-07
2.875417e+02	7.254572e-07
2.925863e+02	7.397197e-07
2.976309e+02	7.542445e-07
3.026755e+02	7.690360e-07
3.077201e+02	7.840988e-07
3.127647e+02	7.994374e-07
