# # p(y | x = 5.100000e-01)
# # y_val	p(y|x)
1.343615e+02	2.088909e-08
1.373398e+02	2.113564e-08
1.403181e+02	2.138497e-08
1.432964e+02	2.163710e-08
1.462747e+02	2.189207e-08
1.492529e+02	2.214989e-08
1.522312e+02	2.241061e-08
1.552095e+02	2.267426e-08
1.581878e+02	2.294086e-08
1.611661e+02	2.321044e-08
1.641444e+02	2.348305e-08
1.671227e+02	2.375870e-08
1.701010e+02	2.403743e-08
1.730793e+02	2.431929e-08
1.760576e+02	2.460428e-08
1.790358e+02	2.489246e-08
1.820141e+02	2.518386e-08
1.849924e+02	2.547850e-08
1.879707e+02	2.577642e-08
1.909490e+02	2.607767e-08
1.939273e+02	2.638226e-08
1.969056e+02	2.669024e-08
1.998839e+02	2.700164e-08
2.028622e+02	2.731651e-08
2.058404e+02	2.763486e-08
2.088187e+02	2.795675e-08
2.117970e+02	2.828221e-08
2.147753e+02	2.861128e-08
2.177536e+02	2.894398e-08
2.207319e+02	2.928037e-08
2.237102e+02	2.962048e-08
2.266885e+02	2.996435e-08
2.296668e+02	3.031202e-08
2.326450e+02	3.066353e-08
2.356233e+02	3.101891e-08
2.386016e+02	3.137821e-08
2.415799e+02	3.174148e-08
2.445582e+02	3.210874e-08
2.475365e+02	3.248004e-08
2.505148e+02	3.285543e-08
2.534931e+02	3.323494e-08
2.564714e+02	3.361863e-08
2.594496e+02	3.400652e-08
2.624279e+02	3.439867e-08
2.654062e+02	3.479513e-08
2.683845e+02	3.519592e-08
2.713628e+02	3.560111e-08
2.743411e+02	3.601073e-08
2.773194e+02	3.642483e-08
2.802977e+02	3.684345e-08
2.832760e+02	3.726665e-08
2.862542e+02	3.769447e-08
2.892325e+02	3.812696e-08
2.922108e+02	3.856416e-08
2.951891e+02	3.900613e-08
2.981674e+02	3.945291e-08
3.011457e+02	3.990456e-08
3.041240e+02	4.036111e-08
3.071023e+02	4.082263e-08
3.100806e+02	4.128916e-08
3.130588e+02	4.176076e-08
3.160371e+02	4.223748e-08
3.190154e+02	4.271936e-08
3.219937e+02	4.320646e-08
3.249720e+02	4.369884e-08
3.279503e+02	4.419655e-08
3.309286e+02	4.469965e-08
3.339069e+02	4.520818e-08
3.368852e+02	4.572220e-08
3.398634e+02	4.624177e-08
3.428417e+02	4.676695e-08
3.458200e+02	4.729779e-08
3.487983e+02	4.783435e-08
3.517766e+02	4.837669e-08
3.547549e+02	4.892487e-08
3.577332e+02	4.947894e-08
3.607115e+02	5.003896e-08
3.636898e+02	5.060500e-08
3.666681e+02	5.117712e-08
3.696463e+02	5.175538e-08
3.726246e+02	5.233983e-08
3.756029e+02	5.293055e-08
3.785812e+02	5.352759e-08
3.815595e+02	5.413102e-08
3.845378e+02	5.474090e-08
3.875161e+02	5.535731e-08
3.904944e+02	5.598029e-08
3.934727e+02	5.660992e-08
3.964509e+02	5.724627e-08
3.994292e+02	5.788941e-08
4.024075e+02	5.853939e-08
4.053858e+02	5.919630e-08
4.083641e+02	5.986019e-08
4.113424e+02	6.053115e-08
4.143207e+02	6.120923e-08
4.172990e+02	6.189451e-08
4.202773e+02	6.258707e-08
4.232555e+02	6.328697e-08
4.262338e+02	6.399429e-08
4.292121e+02	6.470910e-08
4.321904e+02	6.543148e-08
4.351687e+02	6.616150e-08
4.381470e+02	6.689923e-08
4.411253e+02	6.764476e-08
4.441036e+02	6.839817e-08
4.470819e+02	6.915952e-08
4.500601e+02	6.992890e-08
4.530384e+02	7.070638e-08
4.560167e+02	7.149206e-08
4.589950e+02	7.228600e-08
4.619733e+02	7.308830e-08
4.649516e+02	7.389902e-08
4.679299e+02	7.471827e-08
4.709082e+02	7.554611e-08
4.738865e+02	7.638263e-08
4.768647e+02	7.722793e-08
4.798430e+02	7.808208e-08
