# # p(y | x = 5.200000e-03)
# # y_val	p(y|x)
0.000000e+00	1.185306e-05
9.866476e+00	1.203270e-05
1.973295e+01	1.221479e-05
2.959943e+01	1.239935e-05
3.946590e+01	1.258643e-05
4.933238e+01	1.277604e-05
5.919885e+01	1.296822e-05
6.906533e+01	1.316299e-05
7.893180e+01	1.336039e-05
8.879828e+01	1.356045e-05
9.866476e+01	1.376319e-05
1.085312e+02	1.396866e-05
1.183977e+02	1.417688e-05
1.282642e+02	1.438788e-05
1.381307e+02	1.460169e-05
1.479971e+02	1.481835e-05
1.578636e+02	1.503788e-05
1.677301e+02	1.526033e-05
1.775966e+02	1.548573e-05
1.874630e+02	1.571410e-05
1.973295e+02	1.594548e-05
2.071960e+02	1.617991e-05
2.170625e+02	1.641742e-05
2.269289e+02	1.665804e-05
2.367954e+02	1.690181e-05
2.466619e+02	1.714877e-05
2.565284e+02	1.739894e-05
2.663948e+02	1.765237e-05
2.762613e+02	1.790909e-05
2.861278e+02	1.816914e-05
2.959943e+02	1.843255e-05
3.058607e+02	1.869937e-05
3.157272e+02	1.896962e-05
3.255937e+02	1.924335e-05
3.354602e+02	1.952059e-05
3.453266e+02	1.980138e-05
3.551931e+02	2.008577e-05
3.650596e+02	2.037378e-05
3.749261e+02	2.066546e-05
3.847925e+02	2.096085e-05
3.946590e+02	2.125999e-05
4.045255e+02	2.156291e-05
4.143920e+02	2.186966e-05
4.242585e+02	2.218028e-05
4.341249e+02	2.249481e-05
4.439914e+02	2.281328e-05
4.538579e+02	2.313575e-05
4.637244e+02	2.346226e-05
4.735908e+02	2.379284e-05
4.834573e+02	2.412754e-05
4.933238e+02	2.446640e-05
5.031903e+02	2.480946e-05
5.130567e+02	2.515678e-05
5.229232e+02	2.550838e-05
5.327897e+02	2.586432e-05
5.426562e+02	2.622465e-05
5.525226e+02	2.658939e-05
5.623891e+02	2.695861e-05
5.722556e+02	2.733235e-05
5.821221e+02	2.771065e-05
5.919885e+02	2.809355e-05
6.018550e+02	2.848111e-05
6.117215e+02	2.887337e-05
6.215880e+02	2.927038e-05
6.314544e+02	2.967219e-05
6.413209e+02	3.007884e-05
6.511874e+02	3.049038e-05
6.610539e+02	3.090686e-05
6.709203e+02	3.132833e-05
6.807868e+02	3.175484e-05
6.906533e+02	3.218643e-05
7.005198e+02	3.262316e-05
7.103862e+02	3.306508e-05
7.202527e+02	3.351224e-05
7.301192e+02	3.396468e-05
7.399857e+02	3.442247e-05
7.498521e+02	3.488564e-05
7.597186e+02	3.535426e-05
7.695851e+02	3.582837e-05
7.794516e+02	3.630803e-05
7.893180e+02	3.679328e-05
