# x_val	y_val	p(x,y)
0.000000e+00	1.045718e+03	1.423639e-07
0.000000e+00	1.048696e+03	1.447224e-07
0.000000e+00	1.051675e+03	1.471165e-07
0.000000e+00	1.054653e+03	1.495467e-07
0.000000e+00	1.057631e+03	1.520134e-07
0.000000e+00	1.060609e+03	1.545173e-07
0.000000e+00	1.063588e+03	1.570587e-07
0.000000e+00	1.066566e+03	1.596381e-07
0.000000e+00	1.069544e+03	1.622561e-07
0.000000e+00	1.072523e+03	1.649132e-07
0.000000e+00	1.075501e+03	1.676099e-07
0.000000e+00	1.078479e+03	1.703467e-07
0.000000e+00	1.081457e+03	1.731241e-07
0.000000e+00	1.084436e+03	1.759426e-07
0.000000e+00	1.087414e+03	1.788029e-07
0.000000e+00	1.090392e+03	1.817054e-07
0.000000e+00	1.093371e+03	1.846507e-07
0.000000e+00	1.096349e+03	1.876393e-07
0.000000e+00	1.099327e+03	1.906719e-07
0.000000e+00	1.102305e+03	1.937489e-07
0.000000e+00	1.105284e+03	1.968709e-07
0.000000e+00	1.108262e+03	2.000386e-07
0.000000e+00	1.111240e+03	2.032525e-07
0.000000e+00	1.114219e+03	2.065132e-07
0.000000e+00	1.117197e+03	2.098212e-07
0.000000e+00	1.120175e+03	2.131773e-07
0.000000e+00	1.123153e+03	2.165820e-07
0.000000e+00	1.126132e+03	2.200359e-07
0.000000e+00	1.129110e+03	2.235396e-07
0.000000e+00	1.132088e+03	2.270938e-07
0.000000e+00	1.135067e+03	2.306991e-07
0.000000e+00	1.138045e+03	2.343561e-07
0.000000e+00	1.141023e+03	2.380656e-07
0.000000e+00	1.144001e+03	2.418281e-07
0.000000e+00	1.146980e+03	2.456443e-07
0.000000e+00	1.149958e+03	2.495149e-07
0.000000e+00	1.152936e+03	2.534405e-07
0.000000e+00	1.155915e+03	2.574218e-07
0.000000e+00	1.158893e+03	2.614596e-07
0.000000e+00	1.161871e+03	2.655545e-07
0.000000e+00	1.164850e+03	2.697072e-07
0.000000e+00	1.167828e+03	2.739184e-07
0.000000e+00	1.170806e+03	2.781888e-07
0.000000e+00	1.173784e+03	2.825192e-07
0.000000e+00	1.176763e+03	2.869103e-07
0.000000e+00	1.179741e+03	2.913628e-07
0.000000e+00	1.182719e+03	2.958775e-07
0.000000e+00	1.185698e+03	3.004551e-07
0.000000e+00	1.188676e+03	3.050964e-07
0.000000e+00	1.191654e+03	3.098021e-07
0.000000e+00	1.194632e+03	3.145730e-07
0.000000e+00	1.197611e+03	3.194099e-07
0.000000e+00	1.200589e+03	3.243135e-07
0.000000e+00	1.203567e+03	3.292848e-07
0.000000e+00	1.206546e+03	3.343244e-07
0.000000e+00	1.209524e+03	3.394331e-07
0.000000e+00	1.212502e+03	3.446119e-07
0.000000e+00	1.215480e+03	3.498615e-07
0.000000e+00	1.218459e+03	3.551827e-07
0.000000e+00	1.221437e+03	3.605764e-07
0.000000e+00	1.224415e+03	3.660434e-07
0.000000e+00	1.227394e+03	3.715847e-07
0.000000e+00	1.230372e+03	3.772009e-07
0.000000e+00	1.233350e+03	3.828931e-07
0.000000e+00	1.236328e+03	3.886621e-07
0.000000e+00	1.239307e+03	3.945087e-07
0.000000e+00	1.242285e+03	4.004339e-07
0.000000e+00	1.245263e+03	4.064386e-07
0.000000e+00	1.248242e+03	4.125237e-07
0.000000e+00	1.251220e+03	4.186900e-07
0.000000e+00	1.254198e+03	4.249386e-07
0.000000e+00	1.257176e+03	4.312703e-07
0.000000e+00	1.260155e+03	4.376861e-07
0.000000e+00	1.263133e+03	4.441870e-07
0.000000e+00	1.266111e+03	4.507738e-07
0.000000e+00	1.269090e+03	4.574476e-07
0.000000e+00	1.272068e+03	4.642093e-07
0.000000e+00	1.275046e+03	4.710599e-07
0.000000e+00	1.278025e+03	4.780004e-07
0.000000e+00	1.281003e+03	4.850318e-07
0.000000e+00	1.283981e+03	4.921552e-07
0.000000e+00	1.286959e+03	4.993714e-07
0.000000e+00	1.289938e+03	5.066816e-07
0.000000e+00	1.292916e+03	5.140867e-07
0.000000e+00	1.295894e+03	5.215878e-07
0.000000e+00	1.298873e+03	5.291860e-07
0.000000e+00	1.301851e+03	5.368823e-07
0.000000e+00	1.304829e+03	5.446777e-07
0.000000e+00	1.307807e+03	5.525734e-07
0.000000e+00	1.310786e+03	5.605704e-07
0.000000e+00	1.313764e+03	5.686699e-07
0.000000e+00	1.316742e+03	5.768728e-07
0.000000e+00	1.319721e+03	5.851803e-07
