# # p(y | x = 2.000000e+01)
# # y_val	p(y|x)
0.000000e+00	3.417944e-09
5.044592e+00	3.497579e-09
1.008918e+01	3.578997e-09
1.513378e+01	3.662237e-09
2.017837e+01	3.747337e-09
2.522296e+01	3.834337e-09
3.026755e+01	3.923279e-09
3.531214e+01	4.014202e-09
4.035673e+01	4.107150e-09
4.540133e+01	4.202165e-09
5.044592e+01	4.299291e-09
5.549051e+01	4.398574e-09
6.053510e+01	4.500059e-09
6.557969e+01	4.603793e-09
7.062428e+01	4.709823e-09
7.566888e+01	4.818197e-09
8.071347e+01	4.928966e-09
8.575806e+01	5.042180e-09
9.080265e+01	5.157891e-09
9.584724e+01	5.276150e-09
1.008918e+02	5.397012e-09
1.059364e+02	5.520532e-09
1.109810e+02	5.646764e-09
1.160256e+02	5.775767e-09
1.210702e+02	5.907598e-09
1.261148e+02	6.042315e-09
1.311594e+02	6.179981e-09
1.362040e+02	6.320655e-09
1.412486e+02	6.464402e-09
1.462932e+02	6.611284e-09
1.513378e+02	6.761367e-09
1.563823e+02	6.914718e-09
1.614269e+02	7.071404e-09
1.664715e+02	7.231496e-09
1.715161e+02	7.395062e-09
1.765607e+02	7.562176e-09
1.816053e+02	7.732910e-09
1.866499e+02	7.907340e-09
1.916945e+02	8.085541e-09
1.967391e+02	8.267591e-09
2.017837e+02	8.453570e-09
2.068283e+02	8.643559e-09
2.118729e+02	8.837639e-09
2.169174e+02	9.035894e-09
2.219620e+02	9.238411e-09
2.270066e+02	9.445277e-09
2.320512e+02	9.656580e-09
2.370958e+02	9.872411e-09
2.421404e+02	1.009286e-08
2.471850e+02	1.031803e-08
2.522296e+02	1.054801e-08
2.572742e+02	1.078289e-08
2.623188e+02	1.102279e-08
2.673634e+02	1.126779e-08
2.724080e+02	1.151801e-08
2.774525e+02	1.177354e-08
2.824971e+02	1.203451e-08
2.875417e+02	1.230101e-08
2.925863e+02	1.257315e-08
2.976309e+02	1.285106e-08
3.026755e+02	1.313485e-08
3.077201e+02	1.342463e-08
3.127647e+02	1.372053e-08
3.178093e+02	1.402267e-08
3.228539e+02	1.433118e-08
3.278985e+02	1.464618e-08
3.329431e+02	1.496779e-08
3.379876e+02	1.529617e-08
3.430322e+02	1.563143e-08
3.480768e+02	1.597371e-08
3.531214e+02	1.632317e-08
3.581660e+02	1.667993e-08
3.632106e+02	1.704415e-08
3.682552e+02	1.741597e-08
3.732998e+02	1.779554e-08
3.783444e+02	1.818301e-08
3.833890e+02	1.857855e-08
3.884336e+02	1.898231e-08
3.934782e+02	1.939446e-08
3.985228e+02	1.981515e-08
4.035673e+02	2.024456e-08
4.086119e+02	2.068286e-08
4.136565e+02	2.113022e-08
4.187011e+02	2.158683e-08
4.237457e+02	2.205285e-08
4.287903e+02	2.252849e-08
4.338349e+02	2.301391e-08
