0.1173709E-01   0.3320326E+01
0.1654606E-01   0.2820383E+01
0.2019972E-01   0.2527997E+01
0.2324907E-01   0.2320614E+01
0.2590820E-01   0.2159827E+01
0.2828719E-01   0.2028530E+01
0.3045162E-01   0.1917597E+01
0.3244432E-01   0.1821584E+01
0.3429511E-01   0.1736976E+01
0.3602574E-01   0.1661378E+01
0.4912227E-01   0.1168322E+01
0.5778834E-01   0.8890179E+00
0.6386322E-01   0.7020305E+00
0.6813430E-01   0.5694028E+00
0.7109761E-01   0.4734321E+00
0.7312820E-01   0.4034315E+00
0.7451535E-01   0.3519513E+00
0.7547038E-01   0.3136052E+00
0.7613851E-01   0.2845569E+00
0.7798992E-01   0.1791343E+00
0.7824259E-01   0.1538446E+00
0.7831968E-01   0.1428493E+00
0.7835279E-01   0.1367335E+00
0.7836994E-01   0.1328457E+00
0.7837996E-01   0.1301578E+00
0.7838631E-01   0.1281893E+00
0.7839059E-01   0.1266857E+00
0.7839360E-01   0.1255000E+00
0.7840294E-01   0.1203460E+00
0.7840461E-01   0.1186922E+00
0.7840518E-01   0.1178770E+00
0.7840544E-01   0.1173916E+00
0.7840558E-01   0.1170695E+00
0.7840567E-01   0.1168402E+00
0.7840573E-01   0.1166686E+00
0.7840576E-01   0.1165354E+00
0.7840579E-01   0.1164289E+00
