0.1173508E-01   0.3619884E+01
0.1654055E-01   0.3119932E+01
0.2018995E-01   0.2827532E+01
0.2323455E-01   0.2620127E+01
0.2588866E-01   0.2459312E+01
0.2826252E-01   0.2327978E+01
0.3042182E-01   0.2217000E+01
0.3240952E-01   0.2120932E+01
0.3425552E-01   0.2036261E+01
0.3598169E-01   0.1960588E+01
0.4906769E-01   0.1466056E+01
0.5782788E-01   0.1183390E+01
0.6413981E-01   0.9904213E+00
0.6879175E-01   0.8488311E+00
0.7224069E-01   0.7412349E+00
0.7480006E-01   0.6578907E+00
0.7670176E-01   0.5925150E+00
0.7812044E-01   0.5406914E+00
0.7918639E-01   0.4991814E+00
0.8264147E-01   0.3271475E+00
0.8319727E-01   0.2805773E+00
0.8337225E-01   0.2598477E+00
0.8344820E-01   0.2482241E+00
0.8348776E-01   0.2408076E+00
0.8351091E-01   0.2356699E+00
0.8352561E-01   0.2319028E+00
0.8353552E-01   0.2290233E+00
0.8354251E-01   0.2267511E+00
0.8356420E-01   0.2168655E+00
0.8356806E-01   0.2136912E+00
0.8356940E-01   0.2121262E+00
0.8357001E-01   0.2111943E+00
0.8357034E-01   0.2105759E+00
0.8357054E-01   0.2101356E+00
0.8357067E-01   0.2098062E+00
0.8357075E-01   0.2095504E+00
0.8357082E-01   0.2093461E+00
