0.1000000E-03   0.2789595E+00   0.7241364E+00   0.1904857E+01
0.2000000E-03   0.1380787E+00   0.3634816E+00   0.9525032E+00
0.3000000E-03   0.9112358E-01   0.2432763E+00   0.6350863E+00
0.4000000E-03   0.6764992E-01   0.1831838E+00   0.4764044E+00
0.5000000E-03   0.5356897E-01   0.1471365E+00   0.3812171E+00
0.6000000E-03   0.4418445E-01   0.1231121E+00   0.3177777E+00
0.7000000E-03   0.3748367E-01   0.1059582E+00   0.2724805E+00
0.8000000E-03   0.3246030E-01   0.9309838E-01   0.2385225E+00
0.9000000E-03   0.2855526E-01   0.8310147E-01   0.2121244E+00
0.1000000E-02   0.2543310E-01   0.7510875E-01   0.1910187E+00
0.2000000E-02   0.1144117E-01   0.3928941E-01   0.9643327E-01
0.3000000E-02   0.6861400E-02   0.2756518E-01   0.6547397E-01
0.4000000E-02   0.4649751E-02   0.2190336E-01   0.5052323E-01
0.5000000E-02   0.3394529E-02   0.1868999E-01   0.4203792E-01
0.6000000E-02   0.2619855E-02   0.1670682E-01   0.3680112E-01
0.7000000E-02   0.2116389E-02   0.1541795E-01   0.3339770E-01
0.8000000E-02   0.1776090E-02   0.1454679E-01   0.3109728E-01
0.8999999E-02   0.1537935E-02   0.1393711E-01   0.2948735E-01
0.1000000E-01   0.1365768E-02   0.1349636E-01   0.2832350E-01
0.2000000E-01   0.7960756E-03   0.1203795E-01   0.2447238E-01
0.3000000E-01   0.6713554E-03   0.1171867E-01   0.2362927E-01
0.4000000E-01   0.6184792E-03   0.1158330E-01   0.2327182E-01
0.5000000E-01   0.5894154E-03   0.1150890E-01   0.2307535E-01
0.6000000E-01   0.5710669E-03   0.1146193E-01   0.2295132E-01
0.7000000E-01   0.5584394E-03   0.1142960E-01   0.2286595E-01
0.8000000E-01   0.5492213E-03   0.1140600E-01   0.2280364E-01
0.8999999E-01   0.5421974E-03   0.1138802E-01   0.2275616E-01
0.1000000E+00   0.5366683E-03   0.1137387E-01   0.2271878E-01
0.2000000E+00   0.5127415E-03   0.1131261E-01   0.2255704E-01
0.3000000E+00   0.5051002E-03   0.1129305E-01   0.2250538E-01
0.4000000E+00   0.5013399E-03   0.1128343E-01   0.2247996E-01
0.5000000E+00   0.4991028E-03   0.1127770E-01   0.2246484E-01
0.6000000E+00   0.4976193E-03   0.1127390E-01   0.2245481E-01
0.7000000E+00   0.4965634E-03   0.1127120E-01   0.2244767E-01
0.8000000E+00   0.4957736E-03   0.1126918E-01   0.2244233E-01
0.9000000E+00   0.4951606E-03   0.1126761E-01   0.2243819E-01
0.1000000E+01   0.4946709E-03   0.1126635E-01   0.2243488E-01
