0.2244372E-01   0.2892563E+00
0.8464767E-01   0.5475175E-01
0.1676151E+00   0.3042671E-01
0.2524762E+00   0.2365936E-01
0.3377281E+00   0.2059502E-01
0.4231181E+00   0.1886296E-01
0.5085719E+00   0.1775324E-01
0.5940601E+00   0.1698272E-01
0.6795690E+00   0.1641696E-01
0.7650911E+00   0.1598413E-01
0.1620567E+01   0.1423078E-01
0.2476165E+01   0.1370931E-01
0.3331788E+01   0.1345915E-01
0.4187422E+01   0.1331229E-01
0.5043060E+01   0.1321571E-01
0.5898701E+01   0.1314735E-01
0.6754344E+01   0.1309643E-01
0.7609988E+01   0.1305703E-01
0.8465632E+01   0.1302563E-01
0.1702209E+02   0.1288572E-01
0.2557856E+02   0.1283959E-01
0.3413503E+02   0.1281661E-01
0.4269151E+02   0.1280285E-01
0.5124798E+02   0.1279369E-01
0.5980446E+02   0.1278716E-01
0.6836093E+02   0.1278226E-01
0.7691741E+02   0.1277845E-01
0.8547389E+02   0.1277540E-01
0.1710386E+03   0.1276171E-01
0.2566034E+03   0.1275715E-01
0.3421681E+03   0.1275487E-01
0.4277330E+03   0.1275351E-01
0.5132976E+03   0.1275260E-01
0.5988625E+03   0.1275194E-01
0.6844263E+03   0.1275146E-01
0.7699908E+03   0.1275108E-01
0.8555554E+03   0.1275077E-01
0.1711204E+04   0.1274941E-01
0.2566833E+04   0.1274895E-01
0.3422481E+04   0.1274872E-01
0.4278084E+04   0.1274859E-01
0.5133667E+04   0.1274850E-01
0.5989223E+04   0.1274843E-01
0.6844234E+04   0.1274838E-01
0.7700132E+04   0.1274834E-01
0.8557024E+04   0.1274831E-01
