0.1000000E-03   0.6028494E+01   0.1027173E-01   0.1189064E+00
0.2000000E-03   0.2371607E+01   0.6331815E-02   0.9348448E-01
0.3000000E-03   0.1475457E+01   0.5510073E-02   0.8723235E-01
0.4000000E-03   0.1070773E+01   0.5157615E-02   0.8440659E-01
0.5000000E-03   0.8402883E+00   0.4962058E-02   0.8279655E-01
0.6000000E-03   0.6914490E+00   0.4837775E-02   0.8175660E-01
0.7000000E-03   0.5874016E+00   0.4751827E-02   0.8102951E-01
0.8000000E-03   0.5105716E+00   0.4688854E-02   0.8049256E-01
0.9000000E-03   0.4515147E+00   0.4640733E-02   0.8007979E-01
0.1000000E-02   0.4047032E+00   0.4602766E-02   0.7975258E-01
0.2000000E-02   0.1986982E+00   0.4437530E-02   0.7831244E-01
0.3000000E-02   0.1316728E+00   0.4384418E-02   0.7784381E-01
0.4000000E-02   0.9846007E-01   0.4358217E-02   0.7761158E-01
0.5000000E-02   0.7862731E-01   0.4342609E-02   0.7747290E-01
0.6000000E-02   0.6544480E-01   0.4332251E-02   0.7738072E-01
0.7000000E-02   0.5604791E-01   0.4324874E-02   0.7731501E-01
0.8000000E-02   0.4901071E-01   0.4319354E-02   0.7726580E-01
0.8999999E-02   0.4354352E-01   0.4315068E-02   0.7722757E-01
0.1000000E-01   0.3917366E-01   0.4311643E-02   0.7719701E-01
0.2000000E-01   0.1955201E-01   0.4296284E-02   0.7705980E-01
0.3000000E-01   0.1302696E-01   0.4291182E-02   0.7701417E-01
0.4000000E-01   0.9767328E-02   0.4288635E-02   0.7699138E-01
0.5000000E-01   0.7812476E-02   0.4287108E-02   0.7697771E-01
0.6000000E-01   0.6509625E-02   0.4286090E-02   0.7696859E-01
0.7000000E-01   0.5579207E-02   0.4285363E-02   0.7696209E-01
0.8000000E-01   0.4881497E-02   0.4284818E-02   0.7695721E-01
0.8999999E-01   0.4338894E-02   0.4284394E-02   0.7695341E-01
0.1000000E+00   0.3904850E-02   0.4284055E-02   0.7695038E-01
0.2000000E+00   0.1952078E-02   0.4282530E-02   0.7693672E-01
0.3000000E+00   0.1301310E-02   0.4282022E-02   0.7693217E-01
0.4000000E+00   0.9759550E-03   0.4281768E-02   0.7692990E-01
0.5000000E+00   0.7807465E-03   0.4281616E-02   0.7692853E-01
0.6000000E+00   0.6506156E-03   0.4281514E-02   0.7692762E-01
0.7000000E+00   0.5576671E-03   0.4281442E-02   0.7692697E-01
0.8000000E+00   0.4879607E-03   0.4281387E-02   0.7692648E-01
0.9000000E+00   0.4337320E-03   0.4281345E-02   0.7692611E-01
0.1000000E+01   0.3903639E-03   0.4281311E-02   0.7692580E-01
0.2000000E+01   0.1951843E-03   0.4281159E-02   0.7692444E-01
0.3000000E+01   0.1301197E-03   0.4281108E-02   0.7692398E-01
0.4000000E+01   0.9759215E-04   0.4281082E-02   0.7692375E-01
0.5000000E+01   0.7808490E-04   0.4281067E-02   0.7692362E-01
0.6000000E+01   0.6504590E-04   0.4281057E-02   0.7692353E-01
0.7000000E+01   0.5577160E-04   0.4281050E-02   0.7692346E-01
0.8000000E+01   0.4881471E-04   0.4281044E-02   0.7692341E-01
0.9000000E+01   0.4341051E-04   0.4281040E-02   0.7692338E-01
0.1000000E+02   0.3904245E-04   0.4281037E-02   0.7692334E-01
