0.1000000E-03   0.3350736E+00   0.3246586E-01   0.1776798E-01
0.2000000E-03   0.5356250E-01   0.1274060E-01   0.1283666E-01
0.3000000E-03   0.2926330E-01   0.1103797E-01   0.1241100E-01
0.4000000E-03   0.2264755E-01   0.1057441E-01   0.1229511E-01
0.5000000E-03   0.1967222E-01   0.1036593E-01   0.1224300E-01
0.6000000E-03   0.1799605E-01   0.1024849E-01   0.1221363E-01
0.7000000E-03   0.1692425E-01   0.1017339E-01   0.1219486E-01
0.8000000E-03   0.1618103E-01   0.1012131E-01   0.1218184E-01
0.9000000E-03   0.1563583E-01   0.1008311E-01   0.1217229E-01
0.1000000E-02   0.1521901E-01   0.1005390E-01   0.1216499E-01
0.2000000E-02   0.1353307E-01   0.9935773E-02   0.1213545E-01
0.3000000E-02   0.1303244E-01   0.9900695E-02   0.1212668E-01
0.4000000E-02   0.1279241E-01   0.9883876E-02   0.1212248E-01
0.5000000E-02   0.1265153E-01   0.9874005E-02   0.1212001E-01
0.6000000E-02   0.1255890E-01   0.9867514E-02   0.1211839E-01
0.7000000E-02   0.1249334E-01   0.9862921E-02   0.1211724E-01
0.8000000E-02   0.1244451E-01   0.9859499E-02   0.1211639E-01
0.8999999E-02   0.1240673E-01   0.9856852E-02   0.1211572E-01
0.1000000E-01   0.1237663E-01   0.9854743E-02   0.1211520E-01
0.2000000E-01   0.1224250E-01   0.9845345E-02   0.1211285E-01
0.3000000E-01   0.1219828E-01   0.9842246E-02   0.1211207E-01
0.4000000E-01   0.1217625E-01   0.9840702E-02   0.1211169E-01
0.5000000E-01   0.1216307E-01   0.9839779E-02   0.1211145E-01
0.6000000E-01   0.1215429E-01   0.9839163E-02   0.1211130E-01
0.7000000E-01   0.1214802E-01   0.9838724E-02   0.1211119E-01
0.8000000E-01   0.1214333E-01   0.9838395E-02   0.1211111E-01
0.8999999E-01   0.1213968E-01   0.9838140E-02   0.1211105E-01
0.1000000E+00   0.1213676E-01   0.9837935E-02   0.1211099E-01
0.2000000E+00   0.1212364E-01   0.9837016E-02   0.1211076E-01
0.3000000E+00   0.1211927E-01   0.9836709E-02   0.1211069E-01
0.4000000E+00   0.1211708E-01   0.9836556E-02   0.1211065E-01
0.5000000E+00   0.1211577E-01   0.9836465E-02   0.1211063E-01
0.6000000E+00   0.1211490E-01   0.9836403E-02   0.1211061E-01
0.7000000E+00   0.1211428E-01   0.9836360E-02   0.1211060E-01
0.8000000E+00   0.1211381E-01   0.9836327E-02   0.1211059E-01
0.9000000E+00   0.1211344E-01   0.9836302E-02   0.1211059E-01
0.1000000E+01   0.1211315E-01   0.9836281E-02   0.1211058E-01
0.2000000E+01   0.1211184E-01   0.9836189E-02   0.1211056E-01
0.3000000E+01   0.1211141E-01   0.9836159E-02   0.1211055E-01
0.4000000E+01   0.1211119E-01   0.9836144E-02   0.1211055E-01
0.5000000E+01   0.1211106E-01   0.9836134E-02   0.1211054E-01
0.6000000E+01   0.1211097E-01   0.9836128E-02   0.1211054E-01
0.7000000E+01   0.1211091E-01   0.9836124E-02   0.1211054E-01
0.8000000E+01   0.1211086E-01   0.9836121E-02   0.1211054E-01
0.9000000E+01   0.1211083E-01   0.9836118E-02   0.1211054E-01
0.1000000E+02   0.1211080E-01   0.9836116E-02   0.1211054E-01
