0.3540357E+02   0.1815188E+00
0.8887891E+01   0.3620559E-01
0.4756422E+01   0.2295689E-01
0.3237125E+01   0.1882133E-01
0.2452133E+01   0.1684239E-01
0.1973234E+01   0.1568823E-01
0.1650722E+01   0.1493372E-01
0.1418780E+01   0.1440246E-01
0.1243968E+01   0.1400832E-01
0.1107498E+01   0.1370439E-01
0.5280732E+00   0.1245071E-01
0.3466805E+00   0.1207048E-01
0.2580417E+00   0.1188680E-01
0.2054995E+00   0.1177858E-01
0.1707346E+00   0.1170725E-01
0.1460302E+00   0.1165668E-01
0.1275713E+00   0.1161898E-01
0.1132552E+00   0.1158977E-01
0.1018281E+00   0.1156649E-01
0.5068668E-01   0.1146257E-01
0.3374088E-01   0.1142824E-01
0.2528686E-01   0.1141113E-01
0.2022048E-01   0.1140088E-01
0.1684539E-01   0.1139406E-01
0.1443585E-01   0.1138919E-01
0.1262936E-01   0.1138554E-01
0.1122470E-01   0.1138270E-01
0.1010123E-01   0.1138043E-01
0.5048372E-02   0.1137023E-01
0.3365082E-02   0.1136683E-01
0.2523624E-02   0.1136513E-01
0.2018810E-02   0.1136411E-01
0.1682292E-02   0.1136343E-01
0.1441934E-02   0.1136294E-01
0.1261671E-02   0.1136258E-01
0.1121472E-02   0.1136230E-01
0.1009313E-02   0.1136207E-01
0.5046370E-03   0.1136105E-01
0.3364240E-03   0.1136071E-01
0.2523112E-03   0.1136054E-01
0.2018548E-03   0.1136044E-01
0.1682039E-03   0.1136037E-01
0.1441910E-03   0.1136032E-01
0.1261304E-03   0.1136029E-01
0.1121449E-03   0.1136026E-01
0.1009274E-03   0.1136024E-01
