0.9993794E-01   0.2137608E-01
0.2860181E+00   0.1029950E-01
0.4730631E+00   0.8456118E-02
0.6602178E+00   0.7713051E-02
0.8474062E+00   0.7312927E-02
0.1034609E+01   0.7063112E-02
0.1221819E+01   0.6892379E-02
0.1409034E+01   0.6768335E-02
0.1596252E+01   0.6674144E-02
0.1783472E+01   0.6600191E-02
0.3655709E+01   0.6282078E-02
0.5527967E+01   0.6181113E-02
0.7400230E+01   0.6131537E-02
0.9272495E+01   0.6102076E-02
0.1114476E+02   0.6082552E-02
0.1301702E+02   0.6068664E-02
0.1488929E+02   0.6058279E-02
0.1676156E+02   0.6050220E-02
0.1863382E+02   0.6043784E-02
0.3735649E+02   0.6014950E-02
0.5607917E+02   0.6005384E-02
0.7480184E+02   0.6000610E-02
0.9352451E+02   0.5997748E-02
0.1122471E+03   0.5995841E-02
0.1309698E+03   0.5994479E-02
0.1496925E+03   0.5993459E-02
0.1684152E+03   0.5992665E-02
0.1871379E+03   0.5992030E-02
0.3743647E+03   0.5989174E-02
0.5615911E+03   0.5988223E-02
0.7488185E+03   0.5987747E-02
0.9360465E+03   0.5987462E-02
0.1123272E+04   0.5987271E-02
0.1310498E+04   0.5987135E-02
0.1497733E+04   0.5987034E-02
0.1684942E+04   0.5986954E-02
0.1872182E+04   0.5986891E-02
0.3744341E+04   0.5986606E-02
0.5616440E+04   0.5986511E-02
0.7489064E+04   0.5986463E-02
0.9362285E+04   0.5986434E-02
0.1123416E+05   0.5986415E-02
0.1310310E+05   0.5986402E-02
0.1497965E+05   0.5986392E-02
0.1685996E+05   0.5986384E-02
0.1870073E+05   0.5986377E-02
