Dose	Fit_Response
0.000000	4686.331450
0.002100	4686.392852
0.005200	4686.483492
0.013000	4686.711555
0.033000	4687.296332
0.082000	4688.729035
0.200000	4692.179218
0.510000	4701.243258
1.300000	4724.341941
3.200000	4779.895735
8.000000	4920.242161
20.000000	5271.108227
50.000000	6148.273393
