0.1600689E-01   0.6658909E+00
0.3667878E-01   0.2355834E+00
0.7525240E-01   0.1018013E+00
0.1229535E+00   0.6439785E-01
0.1729894E+00   0.4993907E-01
0.2237536E+00   0.4263061E-01
0.2748174E+00   0.3828840E-01
0.3260297E+00   0.3542994E-01
0.3773254E+00   0.3341219E-01
0.4286724E+00   0.3191446E-01
0.9430488E+00   0.2624717E-01
0.1457818E+01   0.2468253E-01
0.1972666E+01   0.2395109E-01
0.2487542E+01   0.2352743E-01
0.3002433E+01   0.2325109E-01
0.3517331E+01   0.2305663E-01
0.4032233E+01   0.2291234E-01
0.4547139E+01   0.2280104E-01
0.5062047E+01   0.2271257E-01
0.1021117E+02   0.2232067E-01
0.1536031E+02   0.2219225E-01
0.2050947E+02   0.2212845E-01
0.2565862E+02   0.2209030E-01
0.3080778E+02   0.2206492E-01
0.3595694E+02   0.2204682E-01
0.4110610E+02   0.2203326E-01
0.4625525E+02   0.2202272E-01
0.5140441E+02   0.2201429E-01
0.1028960E+03   0.2197643E-01
0.1543876E+03   0.2196383E-01
0.2058792E+03   0.2195754E-01
0.2573708E+03   0.2195376E-01
0.3088623E+03   0.2195124E-01
0.3603539E+03   0.2194945E-01
0.4118454E+03   0.2194810E-01
0.4633369E+03   0.2194705E-01
0.5148286E+03   0.2194621E-01
0.1029743E+04   0.2194244E-01
0.1544658E+04   0.2194118E-01
0.2059550E+04   0.2194055E-01
0.2574466E+04   0.2194018E-01
0.3089450E+04   0.2193992E-01
0.3604311E+04   0.2193974E-01
0.4119322E+04   0.2193961E-01
0.4633913E+04   0.2193951E-01
0.5148994E+04   0.2193942E-01
