# q	y_q
1.991992e-01	3.546107e+03
2.002002e-01	3.550367e+03
2.012012e-01	3.554626e+03
2.022022e-01	3.558885e+03
2.032032e-01	3.563145e+03
2.042042e-01	3.567404e+03
2.052052e-01	3.571663e+03
2.062062e-01	3.575923e+03
2.072072e-01	3.580182e+03
2.082082e-01	3.584442e+03
2.092092e-01	3.588701e+03
2.102102e-01	3.592960e+03
2.112112e-01	3.597220e+03
2.122122e-01	3.601479e+03
2.132132e-01	3.605739e+03
2.142142e-01	3.609998e+03
2.152152e-01	3.614257e+03
2.162162e-01	3.618517e+03
2.172172e-01	3.622776e+03
2.182182e-01	3.627035e+03
2.192192e-01	3.631295e+03
2.202202e-01	3.635554e+03
2.212212e-01	3.639814e+03
2.222222e-01	3.644073e+03
2.232232e-01	3.648332e+03
2.242242e-01	3.652592e+03
2.252252e-01	3.656851e+03
2.262262e-01	3.661111e+03
2.272272e-01	3.665370e+03
2.282282e-01	3.669629e+03
2.292292e-01	3.673889e+03
2.302302e-01	3.678148e+03
2.312312e-01	3.682407e+03
2.322322e-01	3.686667e+03
2.332332e-01	3.690926e+03
2.342342e-01	3.695186e+03
2.352352e-01	3.699445e+03
2.362362e-01	3.703704e+03
2.372372e-01	3.707964e+03
2.382382e-01	3.712223e+03
2.392392e-01	3.716483e+03
2.402402e-01	3.720742e+03
2.412412e-01	3.725001e+03
2.422422e-01	3.729261e+03
2.432432e-01	3.733520e+03
2.442442e-01	3.737478e+03
2.452452e-01	3.740814e+03
2.462462e-01	3.744149e+03
2.472472e-01	3.747485e+03
2.482482e-01	3.750820e+03
2.492492e-01	3.754156e+03
2.502503e-01	3.757491e+03
2.512513e-01	3.760827e+03
2.522523e-01	3.764162e+03
2.532533e-01	3.767498e+03
2.542543e-01	3.770833e+03
2.552553e-01	3.774169e+03
2.562563e-01	3.777504e+03
2.572573e-01	3.780840e+03
2.582583e-01	3.784175e+03
2.592593e-01	3.787511e+03
2.602603e-01	3.790846e+03
2.612613e-01	3.794182e+03
2.622623e-01	3.797517e+03
2.632633e-01	3.800853e+03
2.642643e-01	3.804189e+03
2.652653e-01	3.807524e+03
2.662663e-01	3.810860e+03
2.672673e-01	3.814195e+03
2.682683e-01	3.817531e+03
2.692693e-01	3.820866e+03
2.702703e-01	3.824202e+03
2.712713e-01	3.827537e+03
2.722723e-01	3.830873e+03
2.732733e-01	3.834208e+03
2.742743e-01	3.837544e+03
2.752753e-01	3.840879e+03
2.762763e-01	3.844215e+03
2.772773e-01	3.847550e+03
2.782783e-01	3.850886e+03
2.792793e-01	3.854221e+03
2.802803e-01	3.857557e+03
2.812813e-01	3.860892e+03
2.822823e-01	3.864228e+03
2.832833e-01	3.867563e+03
2.842843e-01	3.870899e+03
2.852853e-01	3.874234e+03
2.862863e-01	3.877570e+03
2.872873e-01	3.880906e+03
2.882883e-01	3.884241e+03
2.892893e-01	3.887577e+03
2.902903e-01	3.890912e+03
2.912913e-01	3.894248e+03
2.922923e-01	3.897583e+03
2.932933e-01	3.900919e+03
2.942943e-01	3.904254e+03
2.952953e-01	3.907590e+03
2.962963e-01	3.910925e+03
2.972973e-01	3.914261e+03
2.982983e-01	3.917596e+03
2.992993e-01	3.920932e+03
3.003003e-01	3.924267e+03
3.013013e-01	3.927603e+03
3.023023e-01	3.930938e+03
3.033033e-01	3.934274e+03
3.043043e-01	3.937609e+03
3.053053e-01	3.940945e+03
3.063063e-01	3.944280e+03
3.073073e-01	3.947616e+03
3.083083e-01	3.950951e+03
3.093093e-01	3.954287e+03
3.103103e-01	3.957623e+03
3.113113e-01	3.960958e+03
3.123123e-01	3.964294e+03
3.133133e-01	3.967629e+03
3.143143e-01	3.970965e+03
3.153153e-01	3.974300e+03
3.163163e-01	3.977636e+03
3.173173e-01	3.980971e+03
3.183183e-01	3.984307e+03
3.193193e-01	3.987642e+03
3.203203e-01	3.990978e+03
3.213213e-01	3.994313e+03
3.223223e-01	3.997649e+03
3.233233e-01	4.000984e+03
3.243243e-01	4.004320e+03
3.253253e-01	4.007655e+03
3.263263e-01	4.010991e+03
3.273273e-01	4.014326e+03
3.283283e-01	4.017662e+03
3.293293e-01	4.020997e+03
3.303303e-01	4.024333e+03
3.313313e-01	4.027669e+03
3.323323e-01	4.031004e+03
3.333333e-01	4.034340e+03
3.343343e-01	4.037675e+03
3.353353e-01	4.041011e+03
3.363363e-01	4.044346e+03
3.373373e-01	4.047682e+03
3.383383e-01	4.051017e+03
3.393393e-01	4.054353e+03
3.403403e-01	4.057688e+03
3.413413e-01	4.061024e+03
3.423423e-01	4.064359e+03
3.433433e-01	4.067695e+03
3.443443e-01	4.071030e+03
3.453453e-01	4.074366e+03
3.463463e-01	4.077701e+03
3.473473e-01	4.081037e+03
3.483483e-01	4.084372e+03
3.493493e-01	4.087708e+03
3.503504e-01	4.091043e+03
3.513514e-01	4.094379e+03
3.523524e-01	4.097714e+03
3.533534e-01	4.101050e+03
3.543544e-01	4.104386e+03
3.553554e-01	4.107721e+03
3.563564e-01	4.111057e+03
3.573574e-01	4.114392e+03
3.583584e-01	4.117728e+03
3.593594e-01	4.121063e+03
3.603604e-01	4.124399e+03
3.613614e-01	4.127734e+03
3.623624e-01	4.130907e+03
3.633634e-01	4.133848e+03
3.643644e-01	4.136789e+03
3.653654e-01	4.139730e+03
3.663664e-01	4.142670e+03
3.673674e-01	4.145611e+03
3.683684e-01	4.148552e+03
3.693694e-01	4.151493e+03
3.703704e-01	4.154434e+03
3.713714e-01	4.157375e+03
3.723724e-01	4.160316e+03
3.733734e-01	4.163257e+03
3.743744e-01	4.166197e+03
3.753754e-01	4.169138e+03
3.763764e-01	4.172079e+03
3.773774e-01	4.175020e+03
3.783784e-01	4.177961e+03
3.793794e-01	4.180902e+03
3.803804e-01	4.183843e+03
3.813814e-01	4.186784e+03
3.823824e-01	4.189724e+03
3.833834e-01	4.192665e+03
3.843844e-01	4.195606e+03
3.853854e-01	4.198547e+03
3.863864e-01	4.201488e+03
3.873874e-01	4.204429e+03
3.883884e-01	4.207370e+03
3.893894e-01	4.210311e+03
3.903904e-01	4.213251e+03
3.913914e-01	4.216192e+03
3.923924e-01	4.219133e+03
3.933934e-01	4.222074e+03
3.943944e-01	4.225015e+03
3.953954e-01	4.227956e+03
3.963964e-01	4.230897e+03
3.973974e-01	4.233838e+03
3.983984e-01	4.236778e+03
3.993994e-01	4.239719e+03
4.004004e-01	4.242660e+03
4.014014e-01	4.245601e+03
4.024024e-01	4.248542e+03
4.034034e-01	4.251483e+03
4.044044e-01	4.254424e+03
4.054054e-01	4.257365e+03
