# q	y_q
1.991992e-01	5.090278e+03
2.002002e-01	5.097819e+03
2.012012e-01	5.105361e+03
2.022022e-01	5.112902e+03
2.032032e-01	5.120444e+03
2.042042e-01	5.127985e+03
2.052052e-01	5.135527e+03
2.062062e-01	5.143069e+03
2.072072e-01	5.150610e+03
2.082082e-01	5.158152e+03
2.092092e-01	5.165693e+03
2.102102e-01	5.173235e+03
2.112112e-01	5.180776e+03
2.122122e-01	5.188318e+03
2.132132e-01	5.195859e+03
2.142142e-01	5.203401e+03
2.152152e-01	5.210943e+03
2.162162e-01	5.218484e+03
2.172172e-01	5.226026e+03
2.182182e-01	5.233567e+03
2.192192e-01	5.241109e+03
2.202202e-01	5.248650e+03
2.212212e-01	5.256192e+03
2.222222e-01	5.263733e+03
2.232232e-01	5.271275e+03
2.242242e-01	5.278816e+03
2.252252e-01	5.286358e+03
2.262262e-01	5.293900e+03
2.272272e-01	5.301441e+03
2.282282e-01	5.308983e+03
2.292292e-01	5.316524e+03
2.302302e-01	5.324066e+03
2.312312e-01	5.331607e+03
2.322322e-01	5.339149e+03
2.332332e-01	5.346690e+03
2.342342e-01	5.354232e+03
2.352352e-01	5.361774e+03
2.362362e-01	5.369315e+03
2.372372e-01	5.376857e+03
2.382382e-01	5.384398e+03
2.392392e-01	5.391940e+03
2.402402e-01	5.399481e+03
2.412412e-01	5.407023e+03
2.422422e-01	5.414564e+03
2.432432e-01	5.422106e+03
2.442442e-01	5.429648e+03
2.452452e-01	5.437189e+03
2.462462e-01	5.444731e+03
2.472472e-01	5.452272e+03
2.482482e-01	5.459814e+03
2.492492e-01	5.467355e+03
2.502503e-01	5.474897e+03
2.512513e-01	5.482438e+03
2.522523e-01	5.489980e+03
2.532533e-01	5.497521e+03
2.542543e-01	5.505063e+03
2.552553e-01	5.512605e+03
2.562563e-01	5.520146e+03
2.572573e-01	5.527688e+03
2.582583e-01	5.535229e+03
2.592593e-01	5.542771e+03
2.602603e-01	5.550312e+03
2.612613e-01	5.557854e+03
2.622623e-01	5.565395e+03
2.632633e-01	5.571911e+03
2.642643e-01	5.578169e+03
2.652653e-01	5.584428e+03
2.662663e-01	5.590686e+03
2.672673e-01	5.596945e+03
2.682683e-01	5.603204e+03
2.692693e-01	5.609462e+03
2.702703e-01	5.615721e+03
2.712713e-01	5.621980e+03
2.722723e-01	5.628238e+03
2.732733e-01	5.634497e+03
2.742743e-01	5.640755e+03
2.752753e-01	5.647014e+03
2.762763e-01	5.653273e+03
2.772773e-01	5.659531e+03
2.782783e-01	5.665790e+03
2.792793e-01	5.672049e+03
2.802803e-01	5.678307e+03
2.812813e-01	5.684566e+03
2.822823e-01	5.690824e+03
2.832833e-01	5.697083e+03
2.842843e-01	5.703342e+03
2.852853e-01	5.709600e+03
2.862863e-01	5.715859e+03
2.872873e-01	5.722118e+03
2.882883e-01	5.728376e+03
2.892893e-01	5.734635e+03
2.902903e-01	5.740893e+03
2.912913e-01	5.747152e+03
2.922923e-01	5.753411e+03
2.932933e-01	5.759669e+03
2.942943e-01	5.765928e+03
2.952953e-01	5.772187e+03
2.962963e-01	5.778445e+03
2.972973e-01	5.784704e+03
2.982983e-01	5.790962e+03
2.992993e-01	5.797221e+03
3.003003e-01	5.803480e+03
3.013013e-01	5.809738e+03
3.023023e-01	5.815997e+03
3.033033e-01	5.822256e+03
3.043043e-01	5.828514e+03
3.053053e-01	5.834773e+03
3.063063e-01	5.841031e+03
3.073073e-01	5.847290e+03
3.083083e-01	5.853549e+03
3.093093e-01	5.859807e+03
3.103103e-01	5.866066e+03
3.113113e-01	5.872325e+03
3.123123e-01	5.878583e+03
3.133133e-01	5.884842e+03
3.143143e-01	5.891100e+03
3.153153e-01	5.897359e+03
3.163163e-01	5.903618e+03
3.173173e-01	5.909876e+03
3.183183e-01	5.916135e+03
3.193193e-01	5.922394e+03
3.203203e-01	5.928652e+03
3.213213e-01	5.934911e+03
3.223223e-01	5.941169e+03
3.233233e-01	5.947428e+03
3.243243e-01	5.953687e+03
3.253253e-01	5.959945e+03
3.263263e-01	5.966204e+03
3.273273e-01	5.972463e+03
3.283283e-01	5.978721e+03
3.293293e-01	5.984980e+03
3.303303e-01	5.991238e+03
3.313313e-01	5.997497e+03
3.323323e-01	6.003756e+03
3.333333e-01	6.010014e+03
3.343343e-01	6.016273e+03
3.353353e-01	6.022532e+03
3.363363e-01	6.028790e+03
3.373373e-01	6.035049e+03
3.383383e-01	6.041307e+03
3.393393e-01	6.047566e+03
3.403403e-01	6.053825e+03
3.413413e-01	6.060083e+03
3.423423e-01	6.066342e+03
3.433433e-01	6.072601e+03
3.443443e-01	6.078859e+03
3.453453e-01	6.085118e+03
3.463463e-01	6.091376e+03
3.473473e-01	6.097635e+03
3.483483e-01	6.103894e+03
3.493493e-01	6.110152e+03
3.503504e-01	6.116411e+03
3.513514e-01	6.122670e+03
