# q	x_q
1.991992e-01	2.681864e-02
2.002002e-01	2.689304e-02
2.012012e-01	2.696744e-02
2.022022e-01	2.704184e-02
2.032032e-01	2.711624e-02
2.042042e-01	2.719064e-02
2.052052e-01	2.726504e-02
2.062062e-01	2.733944e-02
2.072072e-01	2.741384e-02
2.082082e-01	2.748824e-02
2.092092e-01	2.756264e-02
2.102102e-01	2.763704e-02
2.112112e-01	2.771144e-02
2.122122e-01	2.778584e-02
2.132132e-01	2.786024e-02
2.142142e-01	2.793464e-02
2.152152e-01	2.800904e-02
2.162162e-01	2.808344e-02
2.172172e-01	2.815783e-02
2.182182e-01	2.823223e-02
2.192192e-01	2.830663e-02
2.202202e-01	2.838103e-02
2.212212e-01	2.845543e-02
2.222222e-01	2.852983e-02
2.232232e-01	2.860423e-02
2.242242e-01	2.867863e-02
2.252252e-01	2.875303e-02
2.262262e-01	2.882743e-02
2.272272e-01	2.890183e-02
2.282282e-01	2.897623e-02
2.292292e-01	2.905063e-02
2.302302e-01	2.912503e-02
2.312312e-01	2.919943e-02
2.322322e-01	2.927383e-02
2.332332e-01	2.934823e-02
2.342342e-01	2.942263e-02
2.352352e-01	2.949703e-02
2.362362e-01	2.957143e-02
2.372372e-01	2.964583e-02
2.382382e-01	2.972023e-02
2.392392e-01	2.979463e-02
2.402402e-01	2.986903e-02
2.412412e-01	2.994343e-02
2.422422e-01	3.001783e-02
2.432432e-01	3.009223e-02
2.442442e-01	3.016663e-02
2.452452e-01	3.024103e-02
2.462462e-01	3.031543e-02
2.472472e-01	3.038983e-02
2.482482e-01	3.046423e-02
2.492492e-01	3.053863e-02
2.502503e-01	3.061303e-02
2.512513e-01	3.068742e-02
2.522523e-01	3.076182e-02
2.532533e-01	3.083622e-02
2.542543e-01	3.091062e-02
2.552553e-01	3.098502e-02
2.562563e-01	3.105942e-02
2.572573e-01	3.113382e-02
2.582583e-01	3.120822e-02
2.592593e-01	3.128262e-02
2.602603e-01	3.135702e-02
2.612613e-01	3.143142e-02
2.622623e-01	3.150582e-02
2.632633e-01	3.158022e-02
2.642643e-01	3.165462e-02
2.652653e-01	3.172902e-02
2.662663e-01	3.180342e-02
2.672673e-01	3.187782e-02
2.682683e-01	3.195222e-02
2.692693e-01	3.202662e-02
2.702703e-01	3.210102e-02
2.712713e-01	3.217542e-02
2.722723e-01	3.224982e-02
2.732733e-01	3.232422e-02
2.742743e-01	3.239862e-02
2.752753e-01	3.247302e-02
2.762763e-01	3.254742e-02
2.772773e-01	3.262182e-02
2.782783e-01	3.269622e-02
2.792793e-01	3.277062e-02
2.802803e-01	3.284502e-02
2.812813e-01	3.291942e-02
2.822823e-01	3.299382e-02
2.832833e-01	4.564544e-02
2.842843e-01	5.943731e-02
2.852853e-01	7.322917e-02
2.862863e-01	8.215446e-02
2.872873e-01	8.257875e-02
2.882883e-01	8.300303e-02
2.892893e-01	8.342731e-02
2.902903e-01	8.385159e-02
2.912913e-01	8.427588e-02
2.922923e-01	8.470016e-02
2.932933e-01	8.512444e-02
2.942943e-01	8.554873e-02
2.952953e-01	8.597301e-02
2.962963e-01	8.639729e-02
2.972973e-01	8.682157e-02
2.982983e-01	8.724586e-02
2.992993e-01	8.767014e-02
3.003003e-01	8.809442e-02
3.013013e-01	8.851871e-02
3.023023e-01	8.894299e-02
3.033033e-01	8.936727e-02
3.043043e-01	8.979155e-02
3.053053e-01	9.021584e-02
3.063063e-01	9.064012e-02
3.073073e-01	9.106440e-02
3.083083e-01	9.148869e-02
3.093093e-01	9.191297e-02
3.103103e-01	9.233725e-02
3.113113e-01	9.276153e-02
3.123123e-01	9.318582e-02
3.133133e-01	9.361010e-02
3.143143e-01	9.403438e-02
3.153153e-01	9.445867e-02
3.163163e-01	9.488295e-02
3.173173e-01	9.530723e-02
3.183183e-01	9.573151e-02
3.193193e-01	9.615580e-02
3.203203e-01	9.658008e-02
3.213213e-01	9.700436e-02
3.223223e-01	9.742865e-02
3.233233e-01	9.785293e-02
3.243243e-01	9.827721e-02
3.253253e-01	9.870149e-02
3.263263e-01	9.912578e-02
3.273273e-01	9.955006e-02
3.283283e-01	9.997434e-02
3.293293e-01	1.003986e-01
3.303303e-01	1.008229e-01
3.313313e-01	1.012472e-01
3.323323e-01	1.016715e-01
3.333333e-01	1.020958e-01
3.343343e-01	1.025200e-01
3.353353e-01	1.029443e-01
3.363363e-01	1.033686e-01
3.373373e-01	1.037929e-01
3.383383e-01	1.042172e-01
3.393393e-01	1.046415e-01
3.403403e-01	1.050657e-01
3.413413e-01	1.054900e-01
3.423423e-01	1.059143e-01
3.433433e-01	1.063386e-01
3.443443e-01	1.067629e-01
3.453453e-01	1.071872e-01
3.463463e-01	1.076114e-01
3.473473e-01	1.080357e-01
3.483483e-01	1.084600e-01
3.493493e-01	1.088843e-01
3.503504e-01	1.093086e-01
3.513514e-01	1.097328e-01
3.523524e-01	1.101571e-01
3.533534e-01	1.105814e-01
3.543544e-01	1.110057e-01
3.553554e-01	1.114300e-01
3.563564e-01	1.118543e-01
3.573574e-01	1.122785e-01
3.583584e-01	1.127028e-01
3.593594e-01	1.131271e-01
3.603604e-01	1.135514e-01
3.613614e-01	1.139757e-01
3.623624e-01	1.144000e-01
3.633634e-01	1.148242e-01
3.643644e-01	1.152485e-01
3.653654e-01	1.156728e-01
3.663664e-01	1.160971e-01
3.673674e-01	1.165214e-01
3.683684e-01	1.169457e-01
3.693694e-01	1.173699e-01
3.703704e-01	1.177942e-01
3.713714e-01	1.182185e-01
3.723724e-01	1.186428e-01
3.733734e-01	1.190671e-01
3.743744e-01	1.194914e-01
3.753754e-01	1.199156e-01
3.763764e-01	1.203399e-01
3.773774e-01	1.207642e-01
3.783784e-01	1.211885e-01
3.793794e-01	1.216128e-01
3.803804e-01	1.220370e-01
3.813814e-01	1.224613e-01
3.823824e-01	1.228856e-01
3.833834e-01	1.233099e-01
3.843844e-01	1.237342e-01
3.853854e-01	1.241585e-01
3.863864e-01	1.245827e-01
3.873874e-01	1.250070e-01
3.883884e-01	1.254313e-01
3.893894e-01	1.258556e-01
3.903904e-01	1.262799e-01
3.913914e-01	1.267042e-01
3.923924e-01	1.271284e-01
3.933934e-01	1.275527e-01
3.943944e-01	1.279770e-01
3.953954e-01	1.284013e-01
3.963964e-01	1.288256e-01
3.973974e-01	1.292499e-01
3.983984e-01	1.296741e-01
3.993994e-01	1.300984e-01
4.004004e-01	1.305227e-01
4.014014e-01	1.309470e-01
4.024024e-01	1.313713e-01
4.034034e-01	1.317956e-01
4.044044e-01	1.322198e-01
4.054054e-01	1.326441e-01
4.064064e-01	1.330684e-01
4.074074e-01	1.334927e-01
4.084084e-01	1.339170e-01
4.094094e-01	1.343413e-01
4.104104e-01	1.347655e-01
4.114114e-01	1.351898e-01
4.124124e-01	1.356141e-01
4.134134e-01	1.360384e-01
4.144144e-01	1.364627e-01
4.154154e-01	1.368869e-01
4.164164e-01	1.373112e-01
4.174174e-01	1.377355e-01
4.184184e-01	1.381598e-01
4.194194e-01	1.385841e-01
4.204204e-01	1.390084e-01
4.214214e-01	1.394326e-01
4.224224e-01	1.398569e-01
4.234234e-01	1.402812e-01
4.244244e-01	1.407055e-01
4.254254e-01	1.411298e-01
4.264264e-01	1.415541e-01
4.274274e-01	1.419783e-01
4.284284e-01	1.424026e-01
4.294294e-01	1.428269e-01
4.304304e-01	1.432512e-01
4.314314e-01	1.436755e-01
4.324324e-01	1.440998e-01
4.334334e-01	1.445240e-01
4.344344e-01	1.449483e-01
4.354354e-01	1.453726e-01
4.364364e-01	1.457969e-01
4.374374e-01	1.462212e-01
