0.1000000E-03   0.2595092E+02   0.1154374E+02   0.1803375E+02
0.2000000E-03   0.1296676E+02   0.5773005E+01   0.9016969E+01
0.3000000E-03   0.8638768E+01   0.3849452E+01   0.6011417E+01
0.4000000E-03   0.6474816E+01   0.2887696E+01   0.4508673E+01
0.5000000E-03   0.5176481E+01   0.2310658E+01   0.3607051E+01
0.6000000E-03   0.4310955E+01   0.1925980E+01   0.3005992E+01
0.7000000E-03   0.3692748E+01   0.1651221E+01   0.2576681E+01
0.8000000E-03   0.3229116E+01   0.1445162E+01   0.2254714E+01
0.9000000E-03   0.2868533E+01   0.1284903E+01   0.2004310E+01
0.1000000E-02   0.2580086E+01   0.1156704E+01   0.1803999E+01
0.2000000E-02   0.1282579E+01   0.5800351E+00   0.9029526E+00
0.3000000E-02   0.8506977E+00   0.3880879E+00   0.6030350E+00
0.4000000E-02   0.6352274E+00   0.2923233E+00   0.4534028E+00
0.5000000E-02   0.5063235E+00   0.2350326E+00   0.3638862E+00
0.6000000E-02   0.4207031E+00   0.1969791E+00   0.3044276E+00
0.7000000E-02   0.3598151E+00   0.1699178E+00   0.2621443E+00
0.8000000E-02   0.3143831E+00   0.1497258E+00   0.2305943E+00
0.8999999E-02   0.2792525E+00   0.1341122E+00   0.2061981E+00
0.1000000E-01   0.2513298E+00   0.1217021E+00   0.1868073E+00
0.2000000E-01   0.1301496E+00   0.6784428E-01   0.1026544E+00
0.3000000E-01   0.9381204E-01   0.5169424E-01   0.7741997E-01
0.4000000E-01   0.7742360E-01   0.4441049E-01   0.6603912E-01
0.5000000E-01   0.6839845E-01   0.4039931E-01   0.5977165E-01
0.6000000E-01   0.6277804E-01   0.3790135E-01   0.5586859E-01
0.7000000E-01   0.5897457E-01   0.3621092E-01   0.5322729E-01
0.8000000E-01   0.5624283E-01   0.3499681E-01   0.5133025E-01
0.8999999E-01   0.5419171E-01   0.3408520E-01   0.4990586E-01
0.1000000E+00   0.5259789E-01   0.3337684E-01   0.4879904E-01
0.2000000E+00   0.4595173E-01   0.3042299E-01   0.4418365E-01
0.3000000E+00   0.4392834E-01   0.2952370E-01   0.4277852E-01
0.4000000E+00   0.4295236E-01   0.2908993E-01   0.4210075E-01
0.5000000E+00   0.4237811E-01   0.2883471E-01   0.4170197E-01
0.6000000E+00   0.4199999E-01   0.2866666E-01   0.4143938E-01
0.7000000E+00   0.4173219E-01   0.2854764E-01   0.4125341E-01
0.8000000E+00   0.4153260E-01   0.2845893E-01   0.4111481E-01
0.9000000E+00   0.4137810E-01   0.2839026E-01   0.4100751E-01
0.1000000E+01   0.4125496E-01   0.2833554E-01   0.4092200E-01
0.2000000E+01   0.4070596E-01   0.2809154E-01   0.4054076E-01
0.3000000E+01   0.4052482E-01   0.2801103E-01   0.4041496E-01
0.4000000E+01   0.4043459E-01   0.2797093E-01   0.4035230E-01
0.5000000E+01   0.4038056E-01   0.2794691E-01   0.4031478E-01
0.6000000E+01   0.4034459E-01   0.2793093E-01   0.4028980E-01
0.7000000E+01   0.4031892E-01   0.2791952E-01   0.4027197E-01
0.8000000E+01   0.4029968E-01   0.2791096E-01   0.4025861E-01
0.9000000E+01   0.4028472E-01   0.2790432E-01   0.4024823E-01
0.1000000E+02   0.4027276E-01   0.2789900E-01   0.4023992E-01
