0.7604694E+02   0.1355824E+01
0.4722946E+02   0.8640715E+00
0.3313558E+02   0.5891290E+00
0.2416217E+02   0.4121910E+00
0.1800771E+02   0.2968259E+00
0.1377158E+02   0.2235058E+00
0.1087132E+02   0.1774126E+00
0.8859330E+01   0.1478228E+00
0.7423413E+01   0.1280458E+00
0.6364248E+01   0.1142261E+00
0.2559373E+01   0.7043495E-01
0.1593079E+01   0.6086927E-01
0.1155746E+01   0.5675725E-01
0.9066633E+00   0.5447655E-01
0.7458632E+00   0.5302798E-01
0.6334910E+00   0.5202678E-01
0.5505378E+00   0.5129358E-01
0.4867901E+00   0.5073353E-01
0.4362712E+00   0.5029180E-01
0.2140788E+00   0.4837110E-01
0.1418374E+00   0.4775439E-01
0.1060501E+00   0.4745030E-01
0.8468344E-01   0.4726919E-01
0.7048271E-01   0.4714901E-01
0.6036069E-01   0.4706344E-01
0.5278083E-01   0.4699941E-01
0.4689228E-01   0.4694969E-01
0.4218578E-01   0.4690997E-01
0.2105409E-01   0.4673184E-01
0.1402746E-01   0.4667269E-01
0.1051737E-01   0.4664315E-01
0.8412354E-02   0.4662544E-01
0.7009435E-02   0.4661364E-01
0.6007562E-02   0.4660521E-01
0.5256272E-02   0.4659889E-01
0.4672003E-02   0.4659398E-01
0.4204631E-02   0.4659005E-01
0.2101930E-02   0.4657237E-01
0.1401200E-02   0.4656648E-01
0.1050867E-02   0.4656353E-01
0.8406800E-03   0.4656176E-01
0.7005528E-03   0.4656059E-01
0.6004726E-03   0.4655975E-01
0.5254079E-03   0.4655911E-01
0.4670239E-03   0.4655862E-01
0.4203226E-03   0.4655823E-01
